"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","description","treatment"
"LOC115128576",121.60906616583,-0.463446805534536,0.184836942311589,0.00101792291486644,0.0217298426076619,"mannosyl-oligosaccharide 1,2-alpha-mannosidase IB-like, transcript variant X1","gonad"
"LOC115117173",65.3751314752698,-0.464430893192384,0.24951213374962,0.00419052900894583,0.0491926018502104,"chloride channel protein 2-like, transcript variant X1","gonad"
"LOC115132911",67.5111376813133,-0.465709979601054,0.242589088569094,0.00375244780414376,0.0463789811824165,"palmitoyltransferase ZDHHC17-like","gonad"
"LOC115132494",1272.72134355451,-0.465711134298247,0.17257674047783,0.000591106967595958,0.0155689431335516,"40S ribosomal protein S26","gonad"
"LOC115143188",31.8141526127865,-0.467070332250584,0.184080808456679,0.000952418529783585,0.0209454644151593,"AMP deaminase 2-like, transcript variant X1","gonad"
"LOC115127395",43.8085721943046,-0.467144948496015,0.393219981310577,0.00969467254364101,0.0820758095564236,"striatin-like","gonad"
"ddo",38.338100820817,-0.467972765947755,0.228552677981642,0.00289239446551666,0.0396897255167697,"D-aspartate oxidase, transcript variant X4","gonad"
"mvb12b",53.1359736049775,-0.468491932151917,0.20848542828851,0.0018966635254827,0.0311747602908116,"multivesicular body subunit 12B, transcript variant X2","gonad"
"LOC115128542",103.874974507454,-0.469182910564775,0.250534360639748,0.00395310639504368,0.0477068639835258,"cAMP-dependent protein kinase inhibitor alpha-like","gonad"
"LOC115117991",102.486098105862,-0.471507130150386,0.145821146248332,0.000113675022733513,0.00674350765106042,"TNF receptor-associated factor 6-like","gonad"
"LOC115112532",150.330530277989,-0.47382310375731,0.227894311895743,0.00263446279654881,0.0378058444034855,"protein MRVI1-like","gonad"
"LOC115107659",107.113245259047,-0.474272371287403,0.163125682473929,0.000319835777284948,0.0110699856952643,"transcription regulator protein BACH2-like","gonad"
"LOC115125634",30.5606523725409,-0.474844794695036,0.36095142308311,0.00849838895732286,0.0756284037281024,"alpha-1A adrenergic receptor-like","gonad"
"LOC115119536",38.459297595327,-0.475483406779008,0.351937926472156,0.00823756601150872,0.074559422766691,"voltage-dependent calcium channel subunit alpha-2/delta-2-like","gonad"
"ski",363.32758779153,-0.476022549334285,0.174984079192248,0.00054264666682448,0.014784193721326,"SKI proto-oncogene","gonad"
"LOC115108213",279.857947011176,-0.479632257898844,0.222479235376279,0.00217447441357384,0.0334201891404389,"cystathionine gamma-lyase-like, transcript variant X2","gonad"
"LOC115146279",35.7953522580772,-0.480315624373326,0.218928630980779,0.00205485024111773,0.0324206746094933,"uncharacterized protein C14orf28 homolog","gonad"
"LOC115110792",53.2084837726799,-0.480495196793734,0.171102059499047,0.000420990140212902,0.0128987836649374,"STE20-related kinase adapter protein alpha-like, transcript variant X1","gonad"
"LOC115141999",16.2346067421481,-0.481646051462459,0.307152462095316,0.0064298562000024,0.0642476660406572,"anaphase-promoting complex subunit 15, transcript variant X5","gonad"
"LOC115121109",289.987261933766,-0.482595227929717,0.168195119819848,0.000348260845640634,0.011568980898606,"torsin-1A-interacting protein 2-like, transcript variant X1","gonad"
"LOC115103345",134.192720150622,-0.483458599677584,0.251474666434325,0.00336040145025041,0.0435518148257984,"gastrula zinc finger protein xFG20-1-like","gonad"
"LOC115138324",13.8888665061117,-0.485319933424953,0.366770581784643,0.00807327382508699,0.0736355683420145,"kinase D-interacting substrate of 220 kDa B-like, transcript variant X2","gonad"
"LOC115127885",12.6927215199479,-0.487755314682645,0.230609665050313,0.0025047130902361,0.0367368666110376,"kelch-like protein 8","gonad"
"kctd3",23.9687828899906,-0.490142853964761,0.23434643350144,0.00251931046630813,0.0367837182686197,"potassium channel tetramerization domain containing 3, transcript variant X2","gonad"
"six3",16.6619728431728,-0.491960167377412,0.269939923646832,0.00409573668671073,0.0486834740507644,"SIX homeobox 3","gonad"
"LOC115101288",42.8272458887801,-0.492463451244122,0.231300872282888,0.00227024267092406,0.0344289649038324,"lysine-specific demethylase 6B-like","gonad"
"LOC115124872",295.456572720848,-0.493848093763891,0.14855783927259,7.75742783335884e-05,0.00546379958893663,"ankyrin repeat and sterile alpha motif domain-containing protein 1B-like, transcript variant X3","gonad"
"LOC115101044",1084.76959054917,-0.494460273946682,0.341266762552739,0.00677889634340984,0.0663693910354008,"claudin-4-like, transcript variant X2","gonad"
"aldh7a1",428.373852062094,-0.495217952560159,0.149487173121852,7.99758206302645e-05,0.00552679621764255,"aldehyde dehydrogenase 7 family member A1","gonad"
"LOC115129807",41.3322880373338,-0.49541394767836,0.199888738997881,0.000997230844302584,0.0215063394497374,"inositol-3-phosphate synthase 1-A-like, transcript variant X1","gonad"
"LOC115125192",16.6283925527481,-0.495671908269942,0.781161985878363,0.010004932166836,0.0834552381405462,"E3 SUMO-protein ligase PIAS1-like","gonad"
"LOC115106878",113.854416120634,-0.495805248218193,0.149004447276753,7.89336095906246e-05,0.00551786615462953,"mediator of DNA damage checkpoint protein 1-like","gonad"
"LOC115106603",127.011028194223,-0.496324707090273,0.21444120469709,0.00147182589822583,0.0264914670940171,"heparan sulfate glucosamine 3-O-sulfotransferase 2-like, transcript variant X3","gonad"
"LOC115109254",23.0288629034631,-0.496715935370352,0.40928601115802,0.00850279675201795,0.0756284037281024,"yjeF N-terminal domain-containing protein 3-like","gonad"
