"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","description","treatment"
"LOC115137072",10.6115206448368,0.289704896078039,0.207373346970133,0.0129480869471312,0.0983034713939131,"fukutin-related protein-like, transcript variant X2","gonad"
"LOC115140031",66.2379830662101,0.289693373331542,0.147619443379385,0.00451650273733995,0.0515147072254349,"glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1","gonad"
"LOC115114408",21.5649546015582,0.289690864114166,0.27899837868015,0.0181192089312464,0.119828839478853,"astrotactin-1-like, transcript variant X1","gonad"
"LOC115138299",1849.52971006239,0.289682472972515,0.203590856697132,0.0124567481658241,0.0961551269954664,"60S ribosomal protein L13a-like","gonad"
"LOC115113034",320.866944533809,0.289414838868364,0.363666692820294,0.00859441167760583,0.0761156151148112,"glutathione S-transferase 3-like","gonad"
"LOC115119573",2375.31679884179,0.289360351429899,0.212173630351932,0.0136394440978959,0.100805181106034,"60S ribosomal protein L26","gonad"
"LOC115132766",12.4914780026457,0.289327082198966,0.284876049808905,0.0181301478918675,0.119828839478853,"protein S100-A13-like","gonad"
"LOC115143304",119.13548846892,0.289239019212377,0.113570366838963,0.00107522841330472,0.0223503226239574,"calcium/calmodulin-dependent protein kinase type 1-like, transcript variant X2","gonad"
"LOCNA.4241",151.474209132527,0.28889143079245,0.144175743296621,0.0041667738096314,0.0490888803620421,NA,"gonad"
"LOC115126409",32.2605629797649,0.288843580003291,0.191343174040239,0.010947822170071,0.0882490475905892,"complement factor D-like","gonad"
"LOC115138841",67.2015266538134,0.288813328925036,0.136305101473692,0.00321032328782412,0.0422428571611881,"putative Polycomb group protein ASXL2","gonad"
"LOC115123292",29.3251096166222,0.288716512480623,0.164664206277371,0.00704347734841723,0.0678373568628078,"uncharacterized LOC115123292, transcript variant X2","gonad"
"LOC115113979",199.651299197541,0.288591686647795,0.202659553109089,0.0125851518314169,0.0967449422301823,"putative transferase CAF17 homolog, mitochondrial","gonad"
"LOC115102666",579.067789051628,0.288526407606004,0.189801186453489,0.0107945508437149,0.0874610220710823,"signal transducer and activator of transcription 6-like, transcript variant X1","gonad"
"LOC115129776",521.839098595241,0.288502648221337,0.179953432094479,0.00935235035016743,0.0800308149737481,"basic leucine zipper and W2 domain-containing protein 1-A-like","gonad"
"LOC115102234",176.545731602119,0.288395778230155,0.17239357235885,0.00824588299252117,0.0745708233644916,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial-like","gonad"
"LOC115113381",48.5970647268821,0.287986665404438,0.164728448852648,0.00717660960787258,0.0687254534657852,"homeobox protein EMX2, transcript variant X2","gonad"
"LOCNA.3890",157.472546509827,0.287896022914949,0.194289431932069,0.0115802021929023,0.0915537071075597,NA,"gonad"
"LOC115110529",4770.04301282078,0.287572712349813,0.203866764468147,0.0129894876256838,0.0983037362878991,"60S ribosomal protein L23","gonad"
"LOCNA.1564",15.7126694375135,0.287452305599017,0.21836657502302,0.0148609765560997,0.106306230105685,NA,"gonad"
"LOC115132859",19.719683905628,0.287357685881006,0.287133416291166,0.0184921367422907,0.120979115807288,"homeobox protein Hox-C8a-like","gonad"
"LOC115141932",96.721120871744,0.287191602547848,0.124455307003751,0.00207685877184007,0.0325002651609849,"CUE domain-containing protein 1-like, transcript variant X2","gonad"
"LOC115116868",126.106859590507,0.287188095647638,0.160292266096061,0.00665209422545071,0.0656078432791638,"solute carrier family 35 member B1-like","gonad"
"LOC115138662",112.719707896116,0.287177271488609,0.170373123008658,0.00816879023142592,0.0741851525333573,"protein FAM177A1-like, transcript variant X2","gonad"
"LOC115140592",23.0618132353762,0.287171092461848,0.162985139315361,0.00705586865590231,0.0679121056649118,"enkurin domain-containing protein 1-like, transcript variant X3","gonad"
"LOC115139653",61.9543439117717,0.287103681244756,0.268197408981011,0.0186247584312485,0.121328165064749,"NF-kappa-B inhibitor alpha-like","gonad"
"LOC115124001",12.2683568910403,0.287066154023047,0.248274979263401,0.01776209377285,0.118299418075594,"uncharacterized LOC115124001","gonad"
"LOC115114132",609.608752672117,0.287004519242933,0.217487086932109,0.0148698117691744,0.106314940514609,"profilin-2-like, transcript variant X1","gonad"
"LOC115116855",15.726348821602,0.286821489247598,0.224081078088515,0.0156733517600822,0.109835275935291,"cyclin-dependent kinase 20-like","gonad"
"LOCNA.1046",580.49057790226,0.286799663907955,0.147519080318951,0.00487335094728669,0.0538057727037163,NA,"gonad"
"LOC115106403",337.115799783163,0.286793313168664,0.0952830386568052,0.000280205752564014,0.0104159332703391,"anthrax toxin receptor 1-like","gonad"
"LOCNA.12",102.791525659521,0.286768989543404,0.177490720880098,0.00933116553897252,0.0800083859400887,NA,"gonad"
"LOC115113051",32.4126857656248,0.286468740515239,0.174898602364524,0.00899541922758927,0.0781680876890329,"BAG family molecular chaperone regulator 2-like","gonad"
"LOC115145904",58.8011616979404,0.28639951482837,0.182098784912004,0.0101089188009605,0.0841743084855701,"dnaJ homolog subfamily C member 5B-like, transcript variant X2","gonad"
"LOC115141091",614.023241867048,0.286196956148935,0.192482437197958,0.0117065552945554,0.0921295197433113,"uncharacterized LOC115141091","gonad"
"LOC115108188",121.054092557462,0.286118756709095,0.236421177656604,0.0170880440858799,0.115434218610823,"small integral membrane protein 7-like","gonad"
"LOC115138533",34.3572497826251,0.28603090844056,0.176625329472869,0.00934873256430092,0.0800308149737481,"N-alpha-acetyltransferase 30-like","gonad"
"LOCNA.743",80.086839853473,0.285980715797391,0.14940034514475,0.00524894099634547,0.0564635345804937,NA,"gonad"
"LOC115112679",514.744680366101,0.285804072299392,0.242257108799585,0.0176577427554924,0.117936281860758,"uncharacterized LOC115112679","gonad"
"LOC115140198",53.7519152738326,0.285742435501782,0.153506243654867,0.00587800894577646,0.0610197913312923,"histone-lysine N-methyltransferase NSD3-like, transcript variant X2","gonad"
"LOC115133401",11.1850211040128,0.285727594691804,0.251028815979143,0.0182800431732873,0.120477764527043,"alpha-actinin-3-like","gonad"
"LOC115110832",63.1996211975668,0.285495579655839,0.188210314850557,0.0112322700690538,0.0897018278184449,"CD97 antigen-like","gonad"
"LOC115109845",24.0554914720289,0.285285467660052,0.228304574489699,0.0165258550970965,0.112966449914629,"3-mercaptopyruvate sulfurtransferase-like","gonad"
"LOC115132986",15.976421062077,0.28522349511657,0.298053782467416,0.0184127565221641,0.120663671298414,"semaphorin-3C-like, transcript variant X1","gonad"
"LOC115125292",205.702962956626,0.285116888709335,0.15627550185111,0.00638828185385818,0.0641400416268981,"membrane magnesium transporter 1-like","gonad"
"LOC115115095",44.7998604758109,0.285031249852663,0.260360705743102,0.018912222862028,0.122433243113998,"protein S100-A5-like","gonad"
"LOC115109087",59.8640683338644,0.28492441511641,0.183126862502301,0.0105859168143458,0.0866320770381666,"polypyrimidine tract-binding protein 1-like, transcript variant X2","gonad"
"LOC115112254",231.283197781932,0.284819888611308,0.122610046072989,0.00206357106646593,0.0324263221108153,"ubiquitin carboxyl-terminal hydrolase 10-like, transcript variant X1","gonad"
"LOCNA.4200",146.42318198213,0.284501147863402,0.220326116589352,0.0158545174599359,0.110365931703036,NA,"gonad"
"LOC115121614",1090.45591306945,0.284383780178647,0.19023020106011,0.0117935138996059,0.0926598280867379,"ATP synthase F(0) complex subunit C2, mitochondrial-like","gonad"
"LOC115107606",631.296072588232,0.284311551953292,0.214766828060128,0.0152323561179389,0.107782011619272,"proteasome subunit alpha type-6-like","gonad"
"LOC115111104",17.7592460844762,0.283954910601918,0.270863478157036,0.0194311366543374,0.124555628341239,"cytosolic iron-sulfur assembly component 2B-like","gonad"
"LOCNA.4332",119.619019220399,0.283919662366914,0.203598615947211,0.0138545386546579,0.101996768828129,NA,"gonad"
"LOC115143880",1636.97496406044,0.283765214924759,0.226768512341405,0.0167716895025755,0.114111369288993,"histone H1.0-B-like","gonad"
"LOC115119498",265.132273928844,0.283670563849699,0.21693462383066,0.0156701529649961,0.109835275935291,"pyruvate kinase PKM-like, transcript variant X3","gonad"
"LOC115136212",88.9335347089286,0.283507962066271,0.116838449813327,0.00160977154569294,0.0279130258403808,"RNA-binding protein 27-like, transcript variant X2","gonad"
"LOC115141464",85.7665143199578,0.28349371258071,0.15388059045901,0.00628638070368814,0.0635955574691103,"glucose 1,6-bisphosphate synthase-like, transcript variant X3","gonad"
"LOC115145997",705.426304041466,0.283366653432745,0.169474588742746,0.00876506560435586,0.0769789040902033,"proteasome subunit alpha type-3-like","gonad"
"LOC115111553",252.474459845156,0.283129114003887,0.110865884921298,0.00114952347544784,0.0229844002192237,"transmembrane protein 127","gonad"
"LOC115134984",4053.34499918382,0.283101630937417,0.198047110994106,0.0132685918557771,0.099490193106982,"40S ribosomal protein S24, transcript variant X3","gonad"
"LOCNA.748",41.9286965146699,0.282932384187101,0.263098223435518,0.0195413348618645,0.1249207210025,NA,"gonad"
"LOC115143877",172.854032570784,0.282847714744097,0.185537079149441,0.0114324774314391,0.0906728696508681,"histone H3.3, transcript variant X2","gonad"
"LOC115101407",140.311152639264,0.282847472061618,0.14692639294831,0.00533642949482943,0.057087735867003,"coiled-coil domain-containing protein 82-like","gonad"
"LOC115120078",130.777631241246,0.282743705056126,0.159175603993172,0.00723953661441812,0.0688679910973471,"biorientation of chromosomes in cell division protein 1-like, transcript variant X2","gonad"
"LOC115105126",10.7842317903482,0.28270281592206,0.33136337062008,0.0148562773931719,0.106306230105685,"B-cell receptor CD22-like","gonad"
"LOC115136998",39.6856892468139,0.282622286662048,0.199292771752195,0.0135717596903285,0.100537239214468,"NLR family CARD domain-containing protein 3-like, transcript variant X1","gonad"
"LOC115140591",23.0938941386878,0.282472125910621,0.162267181294537,0.00778245033440608,0.0717782255635553,"enkurin domain-containing protein 1-like, transcript variant X3","gonad"
"LOC115143151",381.587704222975,0.282471056770795,0.1749058971191,0.00982440933669365,0.0826146878205125,"actin-related protein 2/3 complex subunit 4","gonad"
"LOC115140902",190.270369346706,0.282457768572881,0.159812862806638,0.00739220954589289,0.0696722188907326,"pituitary tumor-transforming gene 1 protein-interacting protein-like","gonad"
"LOCNA.1696",12.5433588291761,0.282400729608487,0.265819530216757,0.0197454294967475,0.125758394726173,NA,"gonad"
"LOCNA.2877",108.929345150661,0.282312275735996,0.161119627864853,0.00762794518410345,0.070905813481099,NA,"gonad"
"LOC115114627",31.8740361820118,0.282297067591005,0.146250048554167,0.00531571836550461,0.0568983195312775,"zinc finger protein 572-like, transcript variant X2","gonad"
"LOC115133677",51.3758946598364,0.282228669420556,0.268741655510633,0.0198385624936543,0.126021241451189,"uncharacterized LOC115133677","gonad"
"LOC115108281",1265.11548618801,0.281934546516501,0.155566763335221,0.00680897237734994,0.0665262600439222,"cold-inducible RNA-binding protein B-like, transcript variant X2","gonad"
"LOC115120965",30.3851672023023,0.281845576552091,0.239536188317434,0.0185110699547131,0.120989682289435,"ER membrane protein complex subunit 8-like","gonad"
"LOC115136594",333.236557029903,0.281805416779189,0.12387676310834,0.00242461672609566,0.0358113242656953,"integrin-linked protein kinase","gonad"
"LOC115140816",98.7341738999156,0.281768090016486,0.118407862478898,0.00186271063855165,0.0307769859868896,"multiple epidermal growth factor-like domains protein 8, transcript variant X2","gonad"
"LOC115120205",80.0617616656768,0.281744671201905,0.211280522859512,0.0154700116709341,0.108934425804811,"SAM domain-containing protein SAMSN-1-like","gonad"
"LOC115129610",59.565016460808,0.281660747729135,0.184900954368419,0.0116125355797163,0.0917327330838244,"junctional adhesion molecule B-like","gonad"
"LOC115103091",103.9750402076,0.281650493437348,0.127221182239801,0.00281955226328403,0.0392049466014407,"translation initiation factor eIF-2B subunit gamma-like","gonad"
"LOC115117203",181.889594818819,0.281649480926781,0.0953001844603631,0.000359377961058728,0.0117122576465525,"mitotic-spindle organizing protein 2-like, transcript variant X1","gonad"
"LOC115108996",393.190726121859,0.281607210988161,0.248155124762225,0.019206131565497,0.123696633058737,"cytochrome c oxidase subunit 8B, mitochondrial-like","gonad"
"LOC115146116",297.142737245606,0.281469973849038,0.152056510501347,0.00633300185156722,0.0637380366492096,"glucosamine-6-phosphate isomerase 2","gonad"
"LOC115119000",867.928975155662,0.281452242360328,0.144322850407203,0.00515010674473212,0.0557692147793569,"transmembrane emp24 domain-containing protein 10-like","gonad"
"LOC115105880",115.574287783334,0.281395746676549,0.131090585902024,0.00331920881754851,0.0432299172871387,"BRCA1-A complex subunit Abraxas 1","gonad"
"LOC115143359",323.153948637977,0.281274648659228,0.1990527267977,0.0138844452664389,0.102097852862144,"DNA-binding protein inhibitor ID-1-like","gonad"
"LOC115146966",533.166738826283,0.281146074129072,0.22880037912062,0.0177085419159895,0.11811079415492,"complement C1q subcomponent subunit A-like","gonad"
"LOC115117136",53.0476059695907,0.281134636781131,0.241401357106059,0.0188593423437217,0.122295084684374,"gasdermin-E-like, transcript variant X2","gonad"
"LOC115119066",42.2689507327337,0.281119225172755,0.200174977632388,0.0140900451755316,0.102782743359435,"toll-like receptor 8","gonad"
"LOC115107385",39.105598318467,0.280927766706326,0.276348477913346,0.0201746704425483,0.127530620181977,"mitochondrial import inner membrane translocase subunit Tim13","gonad"
"LOC115105513",93.0768487730539,0.280875710194175,0.191272367026534,0.0128074464306957,0.097785886356945,"CCR4-NOT transcription complex subunit 8, transcript variant X1","gonad"
"LOC115139364",140.73360401694,0.280849578737978,0.239811981366211,0.0188127303215665,0.122070160342922,"sodium-dependent multivitamin transporter-like, transcript variant X2","gonad"
"LOC115103105",74.7189949262981,0.280774516098484,0.143988370096593,0.00519711285333139,0.0560406217983086,"kelch-like protein 20","gonad"
"LOC115108855",249.698715757672,0.280651531824992,0.171961470224081,0.00973680281714203,0.0822696837762536,"transcription factor BTF3 homolog 4","gonad"
"LOC115124039",215.958653661306,0.280391476495435,0.261999741755436,0.0201785972043942,0.127530620181977,"40S ribosomal protein S12-like","gonad"
"LOC115143363",370.636523130317,0.28038085691377,0.130002681199832,0.00328546859641514,0.0430211094984973,"protein NDRG3-like, transcript variant X1","gonad"
"LOC115130263",20.6910308451106,0.280345200618801,0.196538654273348,0.0137520759510826,0.10143964087797,"retinol dehydrogenase 12-like, transcript variant X1","gonad"
"LOC115129178",757.901166413382,0.280188165755069,0.201238170270556,0.0144931024891467,0.10467051857045,"polyadenylate-binding protein-interacting protein 2-like","gonad"
"LOC115107921",72.578301487969,0.280159921596334,0.127050624434994,0.00293811788028675,0.0400816009101077,"phospholipase DDHD1-like","gonad"
"LOC115113050",121.812845037906,0.280005757319015,0.175673787326654,0.0104973469218038,0.0861209982514535,"BAG family molecular chaperone regulator 2-like","gonad"
"LOC115117744",11.3852580606111,0.279878691153485,0.228056341065544,0.0179914105726813,0.119323068018816,"regulator of G-protein signaling 14-like, transcript variant X6","gonad"
"LOCNA.2047",52.2007269655882,0.279703702834347,0.117650067966897,0.00192780692276112,0.0314139622052338,NA,"gonad"
"LOC115133612",75.2047414468893,0.279649602946448,0.119405248640519,0.00211150724677089,0.0328289567057646,"PHD finger protein 23B-like, transcript variant X1","gonad"
"LOCNA.4091",11.9429877630745,0.279461712038967,0.283918142622155,0.0203553801045916,0.128177293741417,NA,"gonad"
"LOC115139360",41.3750824340413,0.279420171690408,0.188832063463246,0.0127920804427493,0.0977328282551112,"protein cornichon homolog 3-like","gonad"
"LOC115115496",99.1733244596014,0.279410064378186,0.117525350194475,0.00193556701276012,0.0315132943994952,"transmembrane protein 109-like","gonad"
"LOC115105450",24.9412853641502,0.279380347083742,0.15732449393343,0.0075531787547188,0.0704876489505178,"protein yippee-like 1","gonad"
"LOC115140049",78.4288598234416,0.279363710877426,0.184378373532256,0.0120868228076347,0.0941439695033164,"ubiquitin-conjugating enzyme E2 D4, transcript variant X1","gonad"
"LOC115113768",88.5479561450667,0.279358422710194,0.202943364106245,0.0149667231261157,0.106638065383237,"nuclear envelope phosphatase-regulatory subunit 1, transcript variant X2","gonad"
"LOC115135488",734.759887054555,0.279245551273429,0.173623362891709,0.0103273536268928,0.0851335908048891,"sorting nexin-12-like, transcript variant X2","gonad"
"LOCNA.1299",621.287643650821,0.279182696563237,0.157411128492899,0.00760474201336704,0.0708268888493659,NA,"gonad"
"LOC115133432",17.2554663586845,0.27906650891013,0.23479770773401,0.0188893188607172,0.122401700592601,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like","gonad"
"LOC115123969",14.3785976782899,0.27904690972773,0.208017397946187,0.0157732182966263,0.110208814924952,"prostaglandin E2 receptor EP2 subtype-like","gonad"
"LOC115129826",12.7962334549438,0.278870437652177,0.254743276873657,0.0203274561265253,0.128086649502748,"zinc finger protein 420-like","gonad"
"LOC115120379",38.260035797544,0.278830512954125,0.158306782707336,0.00782191619625197,0.0720220997832713,"circadian locomoter output cycles protein kaput-like","gonad"
"LOC115101312",3572.80784564445,0.278558880245868,0.161184141266655,0.00836228728439324,0.0750426112464389,"cofilin-2-like","gonad"
"LOCNA.255",28.5188250254531,0.278506431599436,0.305736313184091,0.0190109532709539,0.122773669913203,NA,"gonad"
"LOCNA.3011",83.7800952073769,0.278404030782999,0.126853850911238,0.00308462093435772,0.0411318995718757,NA,"gonad"
"LOC115123980",82.8742601795962,0.278311498140508,0.214265805232976,0.0168215928686751,0.114291567473243,"uncharacterized LOC115123980, transcript variant X3","gonad"
"LOC115138191",668.094692626422,0.278284765906023,0.2779912276983,0.020803851978101,0.129621894440718,"acidic mammalian chitinase-like, transcript variant X2","gonad"
"LOC115140888",1641.27470138365,0.278188192644468,0.157062060236673,0.00773504572631123,0.0715507076637484,"phospholemman-like, transcript variant X1","gonad"
"LOC115101189",80.3298008306351,0.278123660443401,0.140146034721547,0.00499319010692451,0.0547141520107729,"nucleus accumbens-associated protein 2-like","gonad"
"LOC115108501",245.495077507628,0.278044940465552,0.158228659803251,0.00796102795680559,0.0728926810261672,"CD302 antigen-like","gonad"
"LOC115136869",29.7355068613616,0.278042429308735,0.195140063769522,0.0141511374633781,0.103005070366979,"A disintegrin and metalloproteinase with thrombospondin motifs 15-like","gonad"
"LOC115103167",35.9029851275154,0.277979338787398,0.125161268736472,0.00291324613989612,0.0398571644934488,"protein phosphatase 1 regulatory subunit 7-like, transcript variant X1","gonad"
"LOC115113470",75.5814197073953,0.277955793414338,0.171404988824088,0.010243971898575,0.0847669203585505,"ARL14 effector protein-like","gonad"
"LOC115114754",16.4941988650798,0.277845028319479,0.236446482282295,0.0193947474921165,0.124487980936687,"uncharacterized LOC115114754","gonad"
"LOC115111210",143.351701379479,0.277443892445677,0.170112589525182,0.0101378400764394,0.0843072267120452,"C3a anaphylatoxin chemotactic receptor-like","gonad"
"LOC115117018",34.7499260702874,0.277369650510417,0.200462202495367,0.0151522461668065,0.107456097815911,"E3 ubiquitin-protein ligase PPP1R11-like","gonad"
"LOC115142152",107.792733708677,0.277278545640047,0.185466141694474,0.0127953356875849,0.0977328282551112,"RING-box protein 2","gonad"
"LOCNA.670",56.2345953136852,0.277237683303768,0.199817811464803,0.015092080900275,0.107190004443626,NA,"gonad"
"LOC115127612",96.5919303011178,0.277215737720546,0.236778022699049,0.0196101513914063,0.125191576735091,"emerin-like, transcript variant X4","gonad"
"LOC115143905",35.8198976000894,0.277058237301157,0.162253547336944,0.00885529208605897,0.0773408467018111,"syntaxin-4-like","gonad"
"LOC115122187",19.2382710334864,0.277053403964342,0.217738083869195,0.0176312997913659,0.11784280322962,"peroxisome proliferator-activated receptor gamma coactivator-related protein 1-like","gonad"
"LOC115143065",521.887422163617,0.276959288673699,0.110038229556835,0.00138707885251303,0.0255489669964341,"carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 2-like","gonad"
"LOC115102549",53.8267617784338,0.276943461046137,0.12212793157176,0.00263801562957355,0.0378058444034855,"molybdate-anion transporter-like","gonad"
"LOC115132137",134.238544094462,0.276748850762961,0.215961204963728,0.0174974206201931,0.117403848137263,"cytochrome c oxidase subunit 4 isoform 2, mitochondrial-like, transcript variant X3","gonad"
"LOCNA.4022",38.3073839626344,0.276608944139425,0.221132935669151,0.018176741043371,0.120005785096314,NA,"gonad"
"LOC115102279",187.130252494245,0.276585235849486,0.124025641794594,0.00290478730943317,0.0397992413149343,"UPF0688 protein C1orf174 homolog, transcript variant X2","gonad"
"LOC115125171",104.372241792076,0.276287985958747,0.275555895054862,0.0213552560783732,0.131542541914117,"proteasome activator complex subunit 2-like","gonad"
"LOC115130368",53.0874927714818,0.276137186601117,0.166288688922038,0.0097646171694236,0.0824022370301859,"phosphatidate phosphatase LPIN2-like, transcript variant X2","gonad"
"LOC115142911",119.30745262163,0.276090220878392,0.125322331196913,0.00312032909513114,0.0414329813578599,"cytochrome b561 domain-containing protein 1, transcript variant X1","gonad"
"LOC115121377",46.4099416966533,0.275984405200543,0.178470401807943,0.0119400773962722,0.0933851158605594,"E3 ubiquitin-protein ligase RNF144B-like, transcript variant X5","gonad"
"LOC115143449",306.99424327023,0.275957712894773,0.118278966034636,0.00227283898229683,0.0344289649038324,"guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1-like","gonad"
"LOC115135446",199.634376807861,0.275920740314947,0.147845432502962,0.00658705154739578,0.0652423642535654,"CCR4-NOT transcription complex subunit 6-like, transcript variant X1","gonad"
"LOC115114683",151.593028612155,0.275525218337559,0.203390161910071,0.0161193298641516,0.111106633997919,"NEDD8","gonad"
"LOC115126697",906.693837402564,0.27530583508828,0.135860957691282,0.00472879453570001,0.0529194589441369,"uncharacterized protein C6orf62 homolog","gonad"
"LOCNA.2323",132.32164382521,0.275267740922212,0.146188608635966,0.00641956083353856,0.0642357946056339,NA,"gonad"
"LOC115112145",81.6023849355684,0.275122243359837,0.105863175812109,0.00113726571984908,0.0229038183866404,"NEDD8-activating enzyme E1 regulatory subunit-like, transcript variant X2","gonad"
"LOC115126112",94.3748887817377,0.275094271318132,0.103457977811582,0.000960591837098708,0.0210275218907099,"GTP-binding protein 1-like, transcript variant X2","gonad"
"LOC115146394",65.5402738130639,0.275006612711025,0.180608833435003,0.0125632326724298,0.0966803417825278,"probable E3 ubiquitin-protein ligase RNF144A-A, transcript variant X2","gonad"
"LOC115106483",510.053920604189,0.274563324025714,0.137278307887445,0.00505855131331026,0.055174924606872,"charged multivesicular body protein 2a-like","gonad"
"LOCNA.1980",229.306459307296,0.274336999032098,0.183043815100442,0.0131640949874385,0.0989921122268261,NA,"gonad"
"LOC115102816",71.4161236507792,0.274299124288662,0.173011742446888,0.0114011726962215,0.0905652306487739,"zinc finger protein 782-like, transcript variant X1","gonad"
"LOC115142759",336.042412992943,0.274283769948375,0.143538596269933,0.00613724929789458,0.0627363825350232,"WD repeat-containing protein 1-like","gonad"
"LOC115133723",59.8807415235717,0.274224012993655,0.184850115727425,0.0135065255479493,0.100371295624184,"cAMP-dependent protein kinase catalytic subunit PRKX-like","gonad"
"LOC115102889",51.0642225642082,0.274029671252471,0.209702962563121,0.0174790909498832,0.117360464528032,"Krueppel-like factor 2","gonad"
"LOC115115940",17.3844554663088,0.273931570838422,0.262558014452882,0.0219860034469555,0.134378623391899,"ankyrin repeat and SOCS box protein 11-like","gonad"
"LOC115132960",304.159756748927,0.273795059084517,0.154442193735413,0.00814648302247751,0.0740437996365767,"diphosphoinositol polyphosphate phosphohydrolase 3-beta-like","gonad"
"LOC115115958",28.3771248120516,0.27365522665698,0.20806055517456,0.0173612942239592,0.116780144273772,"uncharacterized LOC115115958, transcript variant X2","gonad"
"LOC115108392",72.2813715386161,0.273601841071549,0.138803702959185,0.00545256197876092,0.0580676383958594,"deoxyhypusine hydroxylase-like","gonad"
"LOC115141535",209.276936604775,0.273344523961529,0.158003517060486,0.00888956613897,0.0774972075697039,"mRNA decay activator protein ZFP36L1-like, transcript variant X5","gonad"
"LOC115115915",447.824457241992,0.273304324397154,0.146780565984335,0.00687127325644314,0.0668817789390622,"p53 apoptosis effector related to PMP-22-like","gonad"
"LOC115102921",666.490115216832,0.273287392982379,0.225499495484857,0.0197008586027047,0.125557936026977,"guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5, transcript variant X1","gonad"
"LOCNA.1888",58.1020228551026,0.273192759367991,0.148097986793767,0.00712560747033659,0.068350241869718,NA,"gonad"
"LOC115131735",61.3223007069061,0.273180255776565,0.308067803241469,0.0196839769305002,0.12551815090293,"protein Bouncer-like","gonad"
"LOC115131941",191.591078512004,0.273143388104232,0.146663939866221,0.00688016181177876,0.0668817789390622,"charged multivesicular body protein 4c-like","gonad"
"LOC115137307",208.423447839653,0.27313920528414,0.211642681630372,0.0180231682285139,0.11949183837777,"probable E3 ubiquitin-protein ligase HERC3, transcript variant X2","gonad"
"LOC115118873",67.2619942241777,0.273049798666725,0.219817301895361,0.0191136434852629,0.123226707318166,"DNA-directed RNA polymerase II subunit RPB7","gonad"
"LOC115140091",108.651639100425,0.273002831392505,0.242250837691869,0.0213329773808786,0.131490861558247,"S-adenosylmethionine synthase","gonad"
"LOC115133088",15.0039592062218,0.272959669808962,0.266854325584454,0.0223129504814994,0.135620763211888,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3-like, transcript variant X2","gonad"
"LOCNA.226",25.0803395428351,0.272795827199802,0.213312238590373,0.0183577092845665,0.12065367070575,NA,"gonad"
"LOC115129208",148.665395528563,0.272323834332138,0.133454345332643,0.00476820571940286,0.0532032853841444,"syntaxin-5-like","gonad"
"LOC115133406",138.722980256032,0.272274954477283,0.156342755231484,0.00881519938898908,0.0771329946536544,"prefoldin subunit 2-like","gonad"
"LOC115146109",53.899444974215,0.272166792654432,0.202629409622944,0.0170157973697095,0.11506932971266,"peptidyl-prolyl cis-trans isomerase-like 1, transcript variant X3","gonad"
"LOCNA.1735",162.935142745468,0.272052934534522,0.140456443567116,0.00598336640581465,0.0617331573786624,NA,"gonad"
"LOC115143663",38.971843481914,0.271985738399514,0.258572038884662,0.022467489552443,0.136232917337924,"zinc finger protein 239-like","gonad"
"LOC115134223",111.995046905813,0.271825286882246,0.151656295205442,0.00804081095847892,0.0734343564064023,"ras and EF-hand domain-containing protein-like, transcript variant X3","gonad"
"LOC115102416",68.7173475320154,0.271667459742167,0.162278296144902,0.0100652553896017,0.0838845117967024,"ORM1-like protein 2, transcript variant X1","gonad"
"LOC115145296",54.5940895139048,0.271615147318554,0.210035192601038,0.0182793215724012,0.120477764527043,"DET1- and DDB1-associated protein 1-like, transcript variant X2","gonad"
"LOCNA.1738",96.7641962888539,0.271286604265271,0.105575808591908,0.00130254305287223,0.0247849925675317,NA,"gonad"
"LOC115103783",63.5050187910807,0.270955786790405,0.175057636295683,0.0126475856444165,0.0969955585974184,"integrin alpha-L-like","gonad"
"LOC115110709",41.934077473616,0.270847196380524,0.156337569239946,0.00912950566542082,0.0789744028599327,"phosphatidylcholine transfer protein-like","gonad"
"LOC115104853",517.855498165174,0.270717083918466,0.205895163164375,0.0179650825683517,0.11919020267405,"proteasome activator complex subunit 1-like","gonad"
"LOC115110358",64.5055231864588,0.27064825770982,0.176859026900603,0.013066368009216,0.0987149446649734,"PTB domain-containing engulfment adapter protein 1, transcript variant X4","gonad"
"LOC115113710",1676.88801061509,0.27058402930057,0.215440331405857,0.019349981679574,0.124327079437643,"60S acidic ribosomal protein P2-like, transcript variant X1","gonad"
"LOC115127971",86.5282411907611,0.270485518682378,0.173708929646404,0.01252349240264,0.0964540272482332,"inorganic pyrophosphatase-like","gonad"
"LOC115103136",177.081570125599,0.270321888665917,0.0969520214885495,0.000706888263653586,0.0175695206304185,"la-related protein 4B-like, transcript variant X1","gonad"
"LOC115116575",563.196691155394,0.270170958567323,0.247454993679489,0.0225651637926631,0.136355494724818,"uncharacterized LOC115116575, transcript variant X3","gonad"
"LOCNA.2041",32.7401269621122,0.270148934069176,0.195199832855617,0.0164563884576136,0.112613558165853,NA,"gonad"
