"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description","treatment"
"LOCNA.1094",15.3496432924326,-0.0121388396512328,0.18118582305131,-0.0668728579762662,0.946682920853262,0.978798694056397,NA,"gonad"
"LOC115144969",30.6118110142419,-0.0121589834069124,0.171289026169489,-0.0710562801870524,0.943352963530209,0.978642374174524,"tetratricopeptide repeat protein 39C","gonad"
"LOC115106019",64.6098090544527,-0.0122156208491906,0.132224387490073,-0.0923528980182961,0.926417661364175,0.972191826282108,"E3 ubiquitin-protein ligase UHRF2-like, transcript variant X1","gonad"
"LOCNA.4218",11.338659618702,-0.0122272059813312,0.184454990725719,-0.0662787806572556,0.947155876654395,0.978898342036514,NA,"gonad"
"LOC115132047",284.230274502072,-0.0122295074104615,0.100859777080198,-0.121254959139978,0.903489094107556,0.960182185380623,"protein RER1, transcript variant X2","gonad"
"LOC115104121",16.1859251003865,-0.0123003904850384,0.19382240833243,-0.0633903723266353,0.949455653603992,0.979887296310455,"zinc finger protein 385C-like, transcript variant X1","gonad"
"LOCNA.206",29.3573171825201,-0.012331869688474,0.148559013550176,-0.0830149216062488,0.933839674841962,0.975034697718916,NA,"gonad"
"LOC115127159",43.626486958026,-0.0123704425109277,0.160528768967798,-0.0770817818582555,0.938558485846501,0.976526229748592,"galectin-1-like","gonad"
"LOCNA.1917",104.006399100113,-0.0124679494942563,0.128162965059698,-0.0972703454240614,0.922511705226347,0.970459775296748,NA,"gonad"
"LOC115116329",12.0715130551089,-0.012470524650969,0.193053010520075,-0.0645550747250071,0.948528255230878,0.979531377215481,"zinc finger protein 135-like","gonad"
"LOCNA.620",30.5305655963797,-0.0125292282346384,0.130293805964156,-0.0961916594582483,0.923368354886386,0.970685087706735,NA,"gonad"
"LOC115138744",564.451210628067,-0.0126373881865153,0.185417391869243,-0.068151992096671,0.945664642821708,0.978798694056397,"SAM and SH3 domain-containing protein 1-like, transcript variant X5","gonad"
"LOC115111411",359.106107020607,-0.0126494739241763,0.151575704487379,-0.083457752087668,0.93348756910073,0.97498963654489,"ubiquitin-conjugating enzyme E2 E3-like","gonad"
