"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","description","treatment"
"LOC115105136",42.8219840906459,0.557008630797977,0.345597980633445,0.00103426894445446,0.0218083323644156,"sialoadhesin-like, transcript variant X2","gonad"
"LOC115135272",35.9166595436267,0.556437735867708,0.360009793724896,0.00110382249062754,0.02249825496236,"B-cell linker protein-like, transcript variant X1","gonad"
"LOCNA.1388",51.5715678984777,0.555957449556063,0.214370572202191,0.000104365774571084,0.00643330421971337,NA,"gonad"
"LOCNA.3733",33.0021450875166,0.55580809983069,0.320307180755995,0.000878206040771547,0.0198139917538992,NA,"gonad"
"LOC115141387",95.575210423339,0.555333572050087,0.194339763059342,4.54029853191204e-05,0.00423048542101191,"receptor-binding cancer antigen expressed on SiSo cells-like","gonad"
"LOC115109910",165.659094152342,0.555314421269519,0.257187583363232,0.000352940068780748,0.0116224699171538,"growth arrest and DNA damage-inducible proteins-interacting protein 1-like","gonad"
"LOCNA.1785",505.47222869706,0.554637740397841,0.239117385363606,0.000231610168224041,0.00940493441031827,NA,"gonad"
"LOC115126869",91.8927311892154,0.554416865171339,0.164534325130699,7.53557925097033e-06,0.00212252718005581,"extensin-like","gonad"
"LOC115136202",132.836233708337,0.554134111846844,0.218026962142543,0.000122739024959411,0.00700019107712786,"serine/threonine-protein kinase 10-like","gonad"
"LOC115114597",365.830700467104,0.554058560743596,0.231080500928757,0.000186646268068619,0.00846100465645864,"guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5-like","gonad"
"LOC115135113",44.2777261474291,0.553878722222918,0.30534085217044,0.000773107575920997,0.0184367656801815,"polymeric immunoglobulin receptor-like, transcript variant X7","gonad"
"LOC115132693",87.6375573172507,0.553256903351803,0.280702777057145,0.000559852640456625,0.0149728951229466,"tissue factor pathway inhibitor 2-like","gonad"
"LOC115144554",25.5274181353394,0.552615609717863,0.255967929443627,0.000357458495512866,0.0117101671497165,"zinc finger protein 501-like, transcript variant X1","gonad"
"LOC115128593",64.6489720467403,0.552235328632758,0.203232294311356,7.19768902369153e-05,0.00519846051990528,"terminal nucleotidyltransferase 4A-like, transcript variant X3","gonad"
"LOC115119181",296.464245543894,0.550834281401693,0.32976431760641,0.00100264901577376,0.0215985882976976,"D-dopachrome decarboxylase-A-like","gonad"
"LOC115120264",25.2826523053677,0.550676318274532,0.262719085862858,0.000422177246897253,0.0129142587560573,"tumor necrosis factor receptor superfamily member 11A-like","gonad"
"LOC115134527",25.9880289627031,0.549471612359005,0.302422218225237,0.000788934046913132,0.0186265164317957,"microtubule-associated protein 1B-like, transcript variant X4","gonad"
"LOCNA.23",51.337676165253,0.548855262129458,0.303914949186305,0.000808520073102289,0.0188954716922158,NA,"gonad"
"LOC115122305",25.1665836133529,0.548677642977523,0.26618096429347,0.000463944041045794,0.0135103574633463,"5-demethoxyubiquinone hydroxylase, mitochondrial-like","gonad"
"LOC115136795",34.6658339329249,0.548159288587576,0.326091315026324,0.00100519113783129,0.0216041931836953,"phosphoserine phosphatase-like, transcript variant X1","gonad"
"LOC115112431",153.562558419772,0.548102458493409,0.216809363671747,0.000130534132697917,0.00731261480069541,"DNA-directed RNA polymerases I, II, and III subunit RPABC5, transcript variant X1","gonad"
"LOC115136026",15.5028522119068,0.54726866653404,0.370885536221543,0.00123656195109444,0.0241883270082367,"cytotoxic and regulatory T-cell molecule-like, transcript variant X2","gonad"
"LOC115125783",41.5007718895431,0.54702286881954,0.232669964738702,0.000218770589024887,0.00918569529431956,"ubiquitin-conjugating enzyme E2 D3-like, transcript variant X1","gonad"
"LOC115120086",76.005555016374,0.546998252420365,0.247194202411441,0.00031866454987613,0.0110699856952643,"complement component 1 Q subcomponent-binding protein, mitochondrial-like","gonad"
"LOC115111375",182.901988363316,0.546826449148495,0.267325718159092,0.000486219649482214,0.0138862278475803,"guanine deaminase-like","gonad"
"LOC115139502",296.029662826431,0.545756469164093,0.128639289978665,2.05947023674066e-07,0.000324967241105704,"serine/arginine-rich splicing factor 3, transcript variant X1","gonad"
"LOC115105710",523.422383278616,0.545252521727109,0.254709472945427,0.000387167412819519,0.0122387561965569,"succinate dehydrogenase assembly factor 1, mitochondrial-like, transcript variant X1","gonad"
"LOCNA.2091",167.425235292149,0.54413686433646,0.211547507952851,0.000115905851408629,0.00675285321976121,NA,"gonad"
"LOC115103849",155.28173177387,0.543864161956564,0.237691464016868,0.000263827246265107,0.00999669187074183,"COMM domain-containing protein 1-like","gonad"
"LOC115108696",4657.13065445599,0.543190916254636,0.323154042065147,0.00103927814491138,0.0218733277774784,"60S ribosomal protein L36","gonad"
"LOC115141855",58.161010629074,0.543165753562282,0.233609719614491,0.000238925317772083,0.00948438342141381,"protein turtle homolog B-like, transcript variant X2","gonad"
"LOC115130225",294.529483792641,0.542887208578104,0.259695319552905,0.000444102307127776,0.013251665821277,"programmed cell death protein 6-like, transcript variant X1","gonad"
"LOCNA.987",33.4847874009273,0.542824052434,0.324423312130844,0.00105409149524783,0.0220787859098646,NA,"gonad"
"LOC115104196",293.957513026731,0.542412598174936,0.266729171513048,0.000511343597783371,0.014259633319629,"SUMO-conjugating enzyme UBC9-B, transcript variant X2","gonad"
"LOCNA.62",89.2789683354215,0.542379239308521,0.214508662368292,0.000133087933919441,0.00739008806089328,NA,"gonad"
"LOC115135604",4182.44837994559,0.540659964568597,0.316942921173912,0.00101569466810855,0.0217298426076619,"40S ribosomal protein S23","gonad"
"LOC115111853",1598.72428055346,0.539724915634158,0.307835437366035,0.000941665980506466,0.020781404826212,"60S ribosomal protein L37","gonad"
"LOC115141593",23.4601232325196,0.538296616861248,0.339117508649237,0.00122081272098644,0.0239793453027783,"NLR family CARD domain-containing protein 3-like","gonad"
"LOCNA.2804",173.178611757115,0.538200522515506,0.242770668647609,0.00032768990444867,0.0112701540910051,NA,"gonad"
"LOC115106933",303.917028980614,0.53800029814385,0.282434987360646,0.000702453793734461,0.0175012665583711,"short transmembrane mitochondrial protein 1-like","gonad"
"LOC115144042",99.11423551184,0.53766684048543,0.245213968761201,0.000350289124203348,0.0115950269349178,"ribonuclease P protein subunit p30-like","gonad"
"LOC115113373",49.6526509520369,0.537566566025736,0.314112485440766,0.00102671512191926,0.0217702696904157,"molybdenum cofactor sulfurase-like, transcript variant X1","gonad"
"LOC115130164",63.1211391475438,0.536581804647417,0.186956244293185,4.59882671843971e-05,0.0042477455567637,"neutrophil cytosol factor 2-like, transcript variant X2","gonad"
"LOC115139937",33.0410058269475,0.536526629631851,0.2392922674212,0.000308522742338994,0.0109193983667081,"phospholipase A2-like, transcript variant X4","gonad"
"LOC115141662",637.17064651134,0.536371002533873,0.262536454089081,0.000514986091511564,0.0142676508972668,"eukaryotic translation initiation factor 3 subunit K","gonad"
"LOC115122125",195.869408550256,0.536242347845909,0.266565154262909,0.000555655902103189,0.0149728951229466,"peptidyl-prolyl cis-trans isomerase A-like","gonad"
"LOC115130482",50.6600732875079,0.536216000208135,0.221500192519956,0.000187202221772779,0.00846100465645864,"mitogen-activated protein kinase kinase kinase kinase 4-like","gonad"
"LOCNA.3231",168.730229779914,0.535571303692193,0.290573576837609,0.000811400777456453,0.0188977536545362,NA,"gonad"
"LOC115114434",22.7195778593873,0.535141122440826,0.261885845617584,0.00051765915851187,0.0142676508972668,"transmembrane protein 68-like","gonad"
"LOC115109448",1183.14053379699,0.534963232813702,0.252276707190303,0.000427562436859715,0.0130133819114402,"small EDRK-rich factor 2-like","gonad"
"LOC115106787",48.3977310034625,0.534893941759302,0.354658774468281,0.00135123844007536,0.0252944883696686,"stress-associated endoplasmic reticulum protein 1-like","gonad"
"LOC115132993",319.419296697465,0.534891833312543,0.291023909619333,0.000823268742491992,0.0190802859719533,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial-like, transcript variant X2","gonad"
"LOCNA.238",32.4028851393845,0.534728514381382,0.361020366131368,0.00137594290795734,0.0255176091696103,NA,"gonad"
"LOCNA.2765",23.6903689787457,0.534419750206253,0.310586591171748,0.00103110866182521,0.0217902260174781,NA,"gonad"
"LOC115105239",129.331052825868,0.534377525285871,0.252053301885257,0.000429236294754669,0.0130249827583007,"vesicle transport protein SEC20-like","gonad"
"LOCNA.2971",271.017214873272,0.533693303275541,0.27214182924343,0.00063374375037859,0.0163264461407056,NA,"gonad"
"LOC115114358",112.983336098077,0.532951194629019,0.160951522822065,9.78889712601463e-06,0.00227619574542032,"la-related protein 4B-like, transcript variant X1","gonad"
"LOC115141051",28.5273995667003,0.532780184493592,0.285053501912499,0.000780887193834807,0.0185988666858642,"tumor necrosis factor alpha-induced protein 8-like protein 2","gonad"
"LOC115109891",54.0373961467116,0.532653022893005,0.278132193971644,0.000707049100627353,0.0175695206304185,"growth arrest and DNA damage-inducible proteins-interacting protein 1-like, transcript variant X3","gonad"
"LOC115133511",88.5799947356771,0.532415795696007,0.263783618784344,0.000557510190497761,0.0149728951229466,"oocyte zinc finger protein XlCOF6-like","gonad"
"LOC115144339",107.22806526887,0.532305706166642,0.27477536287476,0.000674103557955523,0.01697360488017,"cytochrome c oxidase assembly protein COX20, mitochondrial","gonad"
"LOCNA.4519",215.340130034999,0.532058376719342,0.258225769658609,0.000504140938262142,0.0141211666656711,NA,"gonad"
"LOC115119303",1905.19960023018,0.5318264875507,0.237275829457496,0.00031565739841546,0.0110276251642006,"macrophage colony-stimulating factor 1 receptor 1-like","gonad"
"LOC115131424",12.3799791349077,0.531235804469009,0.3494529246641,0.00137887855610331,0.0255220581229874,"asparagine synthetase [glutamine-hydrolyzing]-like, transcript variant X1","gonad"
"LOC115141172",83.3813796033158,0.53070167830546,0.252962221694676,0.000462112592588787,0.0135103574633463,"myeloid cell surface antigen CD33-like, transcript variant X1","gonad"
"LOC115129345",113.410581583502,0.530476812593977,0.290341349886019,0.000863472289660418,0.0196749071055596,"T-cell surface antigen CD2-like, transcript variant X1","gonad"
"LOC115137525",191.292241458462,0.530314096278375,0.235792167513525,0.000311225137609272,0.0109627252930427,"catenin alpha-2-like","gonad"
"LOCNA.4126",173.891550835044,0.530218018314696,0.31107192186102,0.00108901839543397,0.022379119605149,NA,"gonad"
"LOC115145804",231.675012209243,0.530085610550648,0.25166838579665,0.000453803416203385,0.0133635578317435,"mRNA turnover protein 4 homolog","gonad"
"LOC115147174",202.000364428684,0.529925003386886,0.234008444422089,0.000298850737733723,0.0107173081799016,"tubulin-specific chaperone A-like, transcript variant X2","gonad"
"LOC115114718",225.398911330271,0.52937877211894,0.28944491959506,0.00086566982460708,0.0197012717895854,"apoptosis-associated speck-like protein containing a CARD","gonad"
"LOCNA.2711",201.9519543578,0.528787555180088,0.213325324426597,0.000162647462294287,0.00787654654358648,NA,"gonad"
"LOC115111524",56.2257779153444,0.527982238126366,0.292687612825024,0.000918091963215786,0.0203924213053915,"refilin-A-like, transcript variant X2","gonad"
"LOC115104365",154.484257352886,0.527918728924488,0.201992843237781,0.000108288154043601,0.00650932125973202,"guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5-like","gonad"
"LOC115105435",48.5084305321558,0.527468749410297,0.271743285237816,0.00068577565858388,0.0172217003916257,"c-Myc-binding protein-like, transcript variant X1","gonad"
"LOC115144428",879.320797946895,0.527259178562033,0.269810906161783,0.000666141473193299,0.0168853932997525,"serglycin-like","gonad"
"LOC115101340",212.335036626413,0.52613577376375,0.242486532228374,0.0003923724314111,0.0123620166202482,"ubiquinol-cytochrome-c reductase complex assembly factor 3","gonad"
"LOCNA.3350",266.406353494954,0.525835560595207,0.249912759300997,0.000465860642888962,0.0135103574633463,NA,"gonad"
"LOC115128209",1996.91816402808,0.525724773782951,0.281366827828049,0.000813458603733667,0.0188991885419595,"40S ribosomal protein S27","gonad"
"LOC115132837",34.1795527476992,0.525517281341992,0.345582548962557,0.00144242058776009,0.0261611435145951,"pancreatic progenitor cell differentiation and proliferation factor-like","gonad"
"LOC115107676",35.803985039152,0.52520672328487,0.209800328954481,0.000153310324433299,0.0077889646317195,"monocarboxylate transporter 10-like, transcript variant X1","gonad"
"LOCNA.4536",273.063942560627,0.524931207568883,0.217043695020761,0.00019736663970614,0.00867612701239487,NA,"gonad"
"LOCNA.1486",59.461067877328,0.523675696969525,0.248405291808688,0.000465923603040146,0.0135103574633463,NA,"gonad"
"LOC115131257",5100.79181564403,0.523335033195599,0.3071265226172,0.00113930122404,0.0229038183866404,"60S ribosomal protein L14-like","gonad"
"LOC115141350",862.435645005745,0.523217482580873,0.304222548603664,0.00110861894482114,0.0225052893209795,"CD209 antigen-like protein E","gonad"
"LOC115139992",200.315764636018,0.522272210106576,0.277689413085362,0.000807495924456002,0.0188954716922158,"transmembrane protein 230-like","gonad"
"LOCNA.1248",38.0865941700419,0.522081112928742,0.269624787673423,0.000713612903443367,0.0176862046160997,NA,"gonad"
"LOC115107347",3148.0608061028,0.521612103444563,0.310068545157442,0.00119574000902934,0.0235847261155944,"40S ribosomal protein S29","gonad"
"LOC115146608",106.455419494919,0.521468780505131,0.256476295701956,0.000568552757043012,0.0151627414853654,"gem-associated protein 2-like, transcript variant X2","gonad"
"LOC115113567",540.309477878357,0.521072077978102,0.232602387968227,0.000332527622889551,0.0113653619845012,"cytosolic iron-sulfur assembly component 2B-like","gonad"
"LOC115141371",113.298852427099,0.520845751155404,0.246332170388873,0.000464898869782973,0.0135103574633463,"myelin basic protein-like, transcript variant X4","gonad"
"LOCNA.1345",263.364202037459,0.519256690366332,0.164042306745674,1.73963135236065e-05,0.00263544394540085,NA,"gonad"
"LOCNA.4435",13.0189143736484,0.519110193652239,0.387285096914151,0.0015872845302706,0.0276242946513546,NA,"gonad"
"LOC115146864",45.8344280301131,0.518881010924406,0.234327616491949,0.000360403743917841,0.0117255066857119,"arachidonate 5-lipoxygenase-activating protein-like, transcript variant X1","gonad"
"LOC115108296",78.4846194182187,0.518654229181794,0.258999806340143,0.000621670558329656,0.0161251123588658,"MICOS complex subunit MIC13-like","gonad"
"LOC115142647",39.0205947384373,0.518232692621695,0.291164870989295,0.00102071568840374,0.0217404404498592,"cathepsin L1-like, transcript variant X1","gonad"
"LOC115121326",368.997496818893,0.518186478467779,0.225060982745396,0.000283559671487261,0.010467275496923,"splicing factor 3B subunit 6","gonad"
"LOC115120114",30.9567436763732,0.518108675365152,0.350499739012962,0.00158526460025589,0.0276145218085053,"C-X-C chemokine receptor type 1-like, transcript variant X2","gonad"
"LOCNA.1622",290.019257790204,0.517769574193632,0.244852837864415,0.000471735989650327,0.013616342932971,NA,"gonad"
"LOC115137560",14.525614323646,0.517437867134011,0.202280709002893,0.000134021287777932,0.0074052374013606,"gastrula zinc finger protein XlCGF71.1-like","gonad"
"LOC115103053",12.1580354937405,0.517380403901949,0.329772397967093,0.00145625493113221,0.0263231921802728,"transmembrane protein 70, mitochondrial-like","gonad"
"LOCNA.640",81.6701516909503,0.516333026322026,0.209922840020541,0.000181348183167564,0.00833453361232484,NA,"gonad"
"LOC115114472",24.533765306733,0.516228862000725,0.234507909444579,0.000378020129569576,0.0121023734147255,"cytochrome c oxidase assembly factor 1 homolog","gonad"
"LOC115128635",27.7489100797789,0.516056255250534,0.285054825795844,0.000972134318959987,0.0212041699568533,"gamma-glutamylcyclotransferase-like, transcript variant X1","gonad"
"LOC115138665",258.895975046449,0.515681167143384,0.22213747395025,0.000271816148024293,0.0102119816723016,"gem-associated protein 2-like","gonad"
"LOC115134118",191.247084301346,0.51557787679716,0.203321113105217,0.00014458973069988,0.00762943515872412,"class E basic helix-loop-helix protein 41-like, transcript variant X2","gonad"
"LOC115108063",72.1072666009884,0.515187183871501,0.245437898156477,0.000497376471220812,0.0140911091282217,"39S ribosomal protein L47, mitochondrial-like","gonad"
"LOC115113673",218.467938961665,0.515087391539256,0.301548389477005,0.00119224256780022,0.0235402638386831,"interferon regulatory factor 8-like, transcript variant X2","gonad"
"LOC115103073",21.7264868345942,0.51466443606052,0.339100838148019,0.00157522063091825,0.0275409073374304,"tyrosine-protein kinase Lyn-like","gonad"
"LOC115111594",3641.85671956126,0.514553415584891,0.287032134053278,0.00101704432944864,0.0217298426076619,"60S ribosomal protein L31","gonad"
"LOC115125647",13.3155490524111,0.51441082566098,0.272787455351141,0.000834650118935325,0.0192732926854151,"protein LRATD2-like","gonad"
"LOC115129047",5630.64202242552,0.514343763115289,0.292060526625418,0.00108441802753159,0.022379119605149,"60S ribosomal protein L14-like","gonad"
"LOC115141885",454.540664828663,0.513722205778711,0.211184961293945,0.000198760667463679,0.00867612701239487,"high mobility group nucleosome-binding domain-containing protein 3-like","gonad"
"LOC115145189",34.197895350337,0.51359413684601,0.202611840814763,0.000146218261997608,0.00766932366030619,"growth arrest and DNA damage-inducible protein GADD45 alpha-like","gonad"
"LOC115139959",116.723037786463,0.513422074024584,0.297889263680619,0.00117148010454094,0.0233077972389136,"refilin-A-like, transcript variant X2","gonad"
"LOC115118917",29.7256626698579,0.512700678078729,0.291677768415611,0.00110251956902749,0.02249825496236,"CD209 antigen-like protein E","gonad"
"LOC115138123",304.798129939859,0.512243576596718,0.292240969009885,0.0011163262064148,0.0225829452120345,"histone H2A.Z","gonad"
"LOC115128226",15.4070802549174,0.511685661052403,0.376060423326576,0.00173084718090413,0.0294184254756058,"probable C-mannosyltransferase DPY19L1","gonad"
"LOC115146573",59.3331697054982,0.511551315252069,0.200890690277589,0.000142374883050221,0.00757266407459533,"transmembrane protein 134-like","gonad"
"LOC115134735",402.03663570607,0.51119898609833,0.289151736184956,0.0010906720472556,0.022379119605149,"dynein light chain roadblock-type 2-like, transcript variant X2","gonad"
"LOC115126776",28.9052399515359,0.51026681237064,0.292508695204055,0.00114848128420074,0.0229844002192237,"uncharacterized LOC115126776","gonad"
"LOC115107006",279.700915213813,0.510240419746713,0.239885093665902,0.000474219295581213,0.0136671877653429,"calphotin-like","gonad"
"LOC115114573",112.329088280768,0.509874183634079,0.275674218359184,0.000927539177983099,0.0205187907581369,"HIG1 domain family member 1A, mitochondrial-like","gonad"
"LOCNA.1081",56.4549312579967,0.509631419139738,0.173811796997498,4.09574512512648e-05,0.00405875972915083,NA,"gonad"
"LOCNA.2791",666.047948128335,0.508504811508094,0.231598416408247,0.000398513082266184,0.0125138394903983,NA,"gonad"
"LOC115134708",243.596689385669,0.508343376397613,0.320075172364532,0.00151515662310143,0.0268628189685632,"ATP synthase F(0) complex subunit C3, mitochondrial-like, transcript variant X1","gonad"
"LOC115130843",40.5067320457091,0.508301783667499,0.192484655490806,0.000107586960084146,0.00650932125973202,"SAM and SH3 domain-containing protein 3-like","gonad"
"LOC115143303",470.815245234047,0.508207232074117,0.225112053441435,0.000336768135394597,0.0114073428330889,"signal peptidase complex subunit 1-like","gonad"
"LOC115146856",10.919273943461,0.507273233673291,0.298705167163001,0.00127613995474781,0.0246066293718429,"zinc finger protein 135-like","gonad"
"LOC115121668",3139.80618481302,0.506643031366213,0.288414678068937,0.00114687607739563,0.0229844002192237,"60S ribosomal protein L27-like","gonad"
"LOC115108234",230.629357110497,0.505498871421233,0.25807482721507,0.000740956052468252,0.0180811512189503,"protein FAM32A-like","gonad"
"LOCNA.2009",12.781621373658,0.504856646270051,0.390731803466222,0.00177470151172465,0.0297907563160516,NA,"gonad"
"LOC115141710",60.1026101726999,0.504779731091912,0.261640094311144,0.000797441249735537,0.0187572050481272,"uncharacterized LOC115141710","gonad"
"LOC115141178",58.3709065709929,0.504758468605543,0.24755919247594,0.000611329959170175,0.0160548304811197,"HIG1 domain family member 1A, mitochondrial-like","gonad"
"LOC115123974",114.868988850096,0.504584277580872,0.167449493408399,3.15296310342265e-05,0.00360309480990174,"cell growth regulator with RING finger domain protein 1-like, transcript variant X3","gonad"
"LOC115102776",759.8021211315,0.504466420514642,0.22763181501384,0.000384460756026604,0.0122143698244358,"NEDD8-like","gonad"
"LOC115143072",281.721044944546,0.50444583953913,0.190750958821752,0.00010809298668889,0.00650932125973202,"SAP domain-containing ribonucleoprotein-like, transcript variant X2","gonad"
"LOC115104268",658.663350933957,0.504139492675625,0.213705414568918,0.000257503316122095,0.00989011215166707,"RING-box protein 1","gonad"
"LOC115133392",31.7472976734682,0.503996433330926,0.231290252655125,0.000426174513153465,0.0129945481587131,"uncharacterized LOC115133392","gonad"
"LOC115131384",80.956769876049,0.503471887287754,0.223657668522847,0.000350881987520883,0.0115950269349178,"unconventional myosin-Ig-like, transcript variant X2","gonad"
"LOC115135308",18.7749812143968,0.503221613333266,0.409936872426514,0.00161927971725911,0.0280300318511039,"proto-oncogene tyrosine-protein kinase receptor Ret-like, transcript variant X1","gonad"
"LOC115107587",36.4363371721452,0.503024368828422,0.242866621911981,0.000568549966534359,0.0151627414853654,"ezrin-like, transcript variant X1","gonad"
"LOC115140317",13.624102311213,0.502597621957554,0.257252962355142,0.000761937402272163,0.0182392979924443,"UDP-N-acetylglucosamine/UDP-glucose/GDP-mannose transporter-like","gonad"
"LOC115130765",228.556864323333,0.50236683280125,0.23118198094031,0.000436717999357737,0.0131995254613349,"protocadherin-12-like","gonad"
"LOC115125161",1105.54239133002,0.502114445107247,0.274430024597076,0.00101324552049299,0.0217033981114646,"60S ribosomal protein L32-like","gonad"
"LOCNA.3436",81.2623592758142,0.501431919311391,0.247273284701555,0.000639782777338742,0.0164150228847006,NA,"gonad"
"LOC115140116",329.06281339531,0.501293739330124,0.204984778692543,0.000202396582408316,0.00874113019674822,"ER membrane protein complex subunit 3","gonad"
"LOC115115324",24.3866452350432,0.501094260771819,0.376712875358631,0.00190479597757079,0.0312163255484027,"cyclin-dependent kinase 4 inhibitor B-like","gonad"
"LOC115107027",219.913528072987,0.501026315607434,0.153370243207828,1.27934016921226e-05,0.00227619574542032,"neuroepithelial cell-transforming gene 1 protein-like","gonad"
"LOC115105741",89.6219156976979,0.500740275886189,0.205010669149534,0.000204755075210024,0.00879146791179549,"protein YIPF6-like","gonad"
"LOC115145280",1272.44611127715,0.500557905515116,0.304221003206035,0.00146308604408482,0.0263592143146966,"60S ribosomal protein L36","gonad"
"LOC115139178",210.973822544958,0.500410149281933,0.255317988423026,0.000759785963680374,0.018233900154991,"SAYSvFN domain-containing protein 1-like","gonad"
"LOC115137289",138.390924712664,0.500285011936822,0.245870649921357,0.000632690284384772,0.0163215129902257,"transmembrane protein 134-like, transcript variant X1","gonad"
"LOCNA.3097",258.564816628925,0.499547337874008,0.260891319863779,0.000849486061784955,0.01952608784668,NA,"gonad"
"LOCNA.17",403.920307857109,0.499452904089511,0.253273027547564,0.000741962212681509,0.0180811512189503,NA,"gonad"
"LOC115112854",1235.48263450848,0.498877843493297,0.272396339488823,0.00102883685264705,0.0217902260174781,"proteasome subunit beta type-1-B-like","gonad"
"LOCNA.335",22.9875515991244,0.498800096392356,0.318834762590486,0.00167776513370798,0.0288018883107531,NA,"gonad"
"LOC115118407",583.791777693047,0.498715306638287,0.290296254449947,0.00129935920525058,0.0247849925675317,"c-Myc-binding protein-like","gonad"
"LOC115112862",3905.26641168664,0.498362011082559,0.303806020830376,0.00149740924197032,0.0267233213918078,"60S ribosomal protein L38","gonad"
"LOCNA.1695",49.6366690445666,0.497893117550816,0.149043180542497,9.81483499560733e-06,0.00227619574542032,NA,"gonad"
"LOC115142982",365.700282152112,0.497130334774243,0.262102793229557,0.000898052227473231,0.0201238093813084,"translocator protein-like, transcript variant X1","gonad"
"LOC115140355",30.2625596884937,0.496463349150722,0.394022568777646,0.00187556110482952,0.0309353218814868,"electroneutral sodium bicarbonate exchanger 1-like, transcript variant X1","gonad"
"LOCNA.1829",617.319977582854,0.49605294896826,0.225481392956067,0.000419273979587685,0.012875361571888,NA,"gonad"
"LOCNA.2439",20.6802871271686,0.495289769712316,0.377884976849775,0.00200242495763889,0.0320506479906106,NA,"gonad"
"LOC115137242",21.0563186007368,0.495076367030175,0.402905663914127,0.00180435399884946,0.0301647627280967,"TNFAIP3-interacting protein 2-like","gonad"
"LOC115129593",254.870710243167,0.494222737505382,0.252728467297389,0.000794820689938054,0.0187188181143993,"ubiquitin-conjugating enzyme E2 A","gonad"
"LOC115131488",158.159865711098,0.493883317515103,0.282452780580676,0.00126154884941141,0.0244748232209069,"thioredoxin-like protein 4A, transcript variant X1","gonad"
"LOCNA.123",201.64291008938,0.493749717997718,0.188790695147759,0.000124496703831454,0.00707911437552124,NA,"gonad"
"LOCNA.3982",18.9313879048368,0.493519071519829,0.381443320334975,0.00201617209951731,0.0321619365664366,NA,"gonad"
"LOC115124462",114.743587320174,0.493306249700743,0.18044748823141,8.52957123139966e-05,0.00576579357836482,"EMILIN-1-like","gonad"
"LOCNA.2121",28.788863867532,0.493164897876167,0.227093562308873,0.000459655567061717,0.013493919631494,NA,"gonad"
"LOC115114153",62.0672214964782,0.493065912237221,0.285020639005554,0.0013158684840203,0.0248662372703837,"vesicle-trafficking protein SEC22b-B-like","gonad"
"LOCNA.3553",141.268771558796,0.492443097450419,0.228498866551821,0.000482379227349533,0.0138601679360598,NA,"gonad"
"LOCNA.1240",712.873220709659,0.491709122350191,0.288372222192774,0.00139267858858904,0.025603714628469,NA,"gonad"
"LOC115143721",127.740477207988,0.490660713598849,0.303044788021824,0.00163515132947,0.0282472139064164,"MICOS complex subunit MIC10-like","gonad"
"LOC115129393",2141.95345436741,0.49054587459553,0.276904858515698,0.00122895300781248,0.0240643487103716,"60S ribosomal protein L31","gonad"
"LOC115102191",23.998542130997,0.490310728579818,0.223364609762499,0.000437776709253675,0.0131995254613349,"protein bassoon-like, transcript variant X1","gonad"
"LOC115113310",3582.91922308589,0.489639468438787,0.275579464193423,0.00122246991837909,0.0239870133725472,"60S ribosomal protein L24","gonad"
"LOCNA.1954",64.129634557105,0.489270897807535,0.254827304722565,0.000889857104068007,0.0199874783695465,NA,"gonad"
"LOC115131673",419.850588424692,0.489060400375041,0.219764979879614,0.000405473040075926,0.0126631467234353,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 5-like","gonad"
"LOC115131699",12.7250385870851,0.488543522300214,0.309713688763984,0.00177279127985452,0.0297850957267482,"claudin-9-like","gonad"
"LOC115103907",82.0794768440562,0.488307369019344,0.223070384937311,0.000449862871438887,0.0133466981803199,"tumor necrosis factor alpha-induced protein 8-like protein 2, transcript variant X7","gonad"
"LOC115138660",236.731611330891,0.485301842353904,0.307100989227618,0.00180632931045413,0.0301647627280967,"NF-kappa-B inhibitor alpha-like","gonad"
"LOCNA.4631",338.579918094741,0.48456322447569,0.199701930741828,0.000232745336151311,0.00941673705133563,NA,"gonad"
"LOCNA.272",299.635356497019,0.484166711952587,0.28586889705154,0.00149483861638259,0.0267026124539663,NA,"gonad"
"LOC115139890",3676.75551651456,0.48399245910185,0.28843256525061,0.00154147486044773,0.0271521554275581,"60S ribosomal protein L35-like","gonad"
"LOCNA.938",110.384531920403,0.483374702677217,0.243556940877457,0.000787293229412658,0.0186265164317957,NA,"gonad"
"LOC115114693",56.4598973010929,0.482916113548668,0.163209517788945,4.20351085727985e-05,0.00405875972915083,"caspase-8-like, transcript variant X2","gonad"
"LOCNA.1952",3038.83387117474,0.482670639376741,0.291475625367706,0.00161948005519449,0.0280300318511039,NA,"gonad"
"LOC115146150",22.8018890324697,0.482291849610145,0.347622482847433,0.00227625644087357,0.0344531700303285,"protein jagged-2-like","gonad"
"LOC115105669",82.6267981239991,0.481713943186895,0.390398233509616,0.00215039667132804,0.0331308063235121,"ependymin-2","gonad"
"LOC115127575",86.5112490489544,0.481558430154707,0.267076892514213,0.00121489441921018,0.0239127087606495,"protein transport protein Sec61 subunit gamma, transcript variant X2","gonad"
"LOCNA.2143",365.316270442927,0.481117614852346,0.285399114560632,0.00154813808266589,0.0271929448935795,NA,"gonad"
