"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","description","treatment"
"LOC115143985",149.714335201736,0.220553886757128,0.0828026446814501,0.000347972117628604,0.0513472241377666,"ADP-ribosylation factor 1","liver"
"LOC115140186",155.996380722397,0.219782412984768,0.0892091515375144,0.000477871978136389,0.0514672858887362,"dynein light chain 1, cytoplasmic-like","liver"
"LOC115142589",99.382477783106,0.219047181036155,0.0830579710437332,0.000386280733623982,0.0513472241377666,"phosphoribosyl pyrophosphate synthase-associated protein 1-like, transcript variant X2","liver"
"LOC115104729",486.108115545581,0.218949980162273,0.0728110447186109,0.000174624290902199,0.0410803644347422,"cytochrome b-c1 complex subunit 9-like","liver"
"LOC115143167",66.2406955859994,0.218765866675672,0.0853883268431203,0.000440090232766325,0.0513472241377666,"GTP-binding protein Rheb-like","liver"
"LOC115111714",43.1851323603949,0.218266778805869,0.109243272625995,0.00043085602293866,0.0513472241377666,"septin-2-like","liver"
"LOC115126009",252.464003404165,0.218019342557782,0.0951421998475767,0.000585628005459406,0.0524348943476314,"ATP synthase F(0) complex subunit B1, mitochondrial-like","liver"
"LOC115134971",51.3612023673969,0.217372844074398,0.109821523459063,0.000435056733346424,0.0513472241377666,"voltage-dependent anion-selective channel protein 2-like","liver"
"LOC115142640",109.095304773969,0.216139385942522,0.0722380526412294,0.000199150237345712,0.0441858429539947,"protein dpy-30 homolog, transcript variant X1","liver"
"LOCNA.357",193.309710071905,0.216023365579396,0.104658654705582,0.000578647771451679,0.0524348943476314,NA,"liver"
"LOC115138930",247.348124609799,0.215970827993958,0.0866663739065388,0.000544295583480513,0.0524348943476314,"ATPase inhibitor B, mitochondrial-like, transcript variant X2","liver"
"LOC115113712",765.507935780703,0.215129136245447,0.0908962502051276,0.000644644927737875,0.052561951787021,"ferritin, heavy subunit-like","liver"
"LOC115110656",73.048111008013,0.214434956272556,0.0979924074835512,0.000706229330442153,0.054102164082023,"SEC14-like protein 1, transcript variant X2","liver"
"LOC115109712",198.667896808026,0.213199006477446,0.061817627732126,5.65547795105711e-05,0.0266090237597237,"rab GDP dissociation inhibitor beta-like","liver"
"LOC115142868",132.139874556434,0.213024428748238,0.0869837592885959,0.000650074553832822,0.052561951787021,"cytochrome c1, heme protein, mitochondrial-like","liver"
"LOC115132418",125.043507466417,0.212679661470431,0.0940019574291028,0.000768633294854202,0.0562441821509167,"serine/threonine-protein kinase PINK1, mitochondrial-like","liver"
"LOCNA.4062",190.624500402747,0.21230786879901,0.0836748480761126,0.000592251899888977,0.0524348943476314,NA,"liver"
"LOC115125925",76.5594708916325,0.210888805176003,0.0943991991675591,0.000846301598268271,0.05827096126613,"peptidyl-prolyl cis-trans isomerase A-like","liver"
"LOC115101900",100.121047264529,0.210209560908341,0.087060620299793,0.000762457964264388,0.0562441821509167,"gamma-secretase subunit PEN-2","liver"
"LOC115120964",679.334056449519,0.209836832486403,0.0934042999329761,0.00088716958379898,0.0603489092786631,"cytochrome c oxidase subunit 4 isoform 1, mitochondrial-like","liver"
"LOC115111051",44.605940740642,0.2096376366527,0.111170641875723,0.000565660806015337,0.0524348943476314,"28S ribosomal protein S36, mitochondrial-like, transcript variant X1","liver"
"LOC115122703",93.9453310222086,0.208408523272033,0.0901795029638645,0.000912611277342447,0.0613405151413745,"pyridoxal phosphate homeostasis protein-like, transcript variant X1","liver"
"LOC115101234",262.800734807577,0.208350413317406,0.0937968027099348,0.000961522417837038,0.0616904042171354,"BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like","liver"
"LOC115123317",75.3482378700743,0.208052057731319,0.0960862195452073,0.000982935010706394,0.0622184253250212,"cytochrome c, transcript variant X1","liver"
"LOCNA.3783",95.8529032742697,0.208038211004527,0.0852353880411053,0.000806903782186372,0.0562441821509167,NA,"liver"
"LOC115135536",522.407341118967,0.207428578500936,0.113063676061843,0.000540762169236155,0.0524348943476314,"V-type proton ATPase catalytic subunit A-like","liver"
"LOC115139625",82.9731148521565,0.205999337916942,0.0881741193410544,0.00099179211463902,0.0622184253250212,"5'-3' exoribonuclease 2-like","liver"
"LOC115106562",687.498094276931,0.205991382437695,0.0781597594216365,0.00063059210200389,0.052561951787021,"histone H3.3, transcript variant X3","liver"
"LOC115125976",519.08057814341,0.205715488612015,0.110369474549843,0.0007090967307952,0.054102164082023,"60S ribosomal protein L3","liver"
"LOC115134211",44.6860075302028,0.205016423077718,0.0847100288843961,0.000936273793608337,0.061467463240845,"serine/threonine-protein kinase 17B-like","liver"
"LOC115131775",1336.90479125622,0.204719079318862,0.0986075058022173,0.00114203426710012,0.0652607246374232,"40S ribosomal protein S27","liver"
"LOC115135016",283.984900242854,0.204409589775724,0.0889747552429618,0.00110132780093906,0.0652607246374232,"cytochrome c1, heme protein, mitochondrial-like","liver"
"LOC115123135",47.6757598714433,0.204335017027492,0.10585096469896,0.000960192604155565,0.0616904042171354,"syndecan-4-like","liver"
"LOCNA.2977",104.080672406611,0.204149328118783,0.0940567014586442,0.00119500400514943,0.0668019070601356,NA,"liver"
"LOC115119000",370.058749408274,0.20363291390119,0.0674632031297221,0.000273382416951142,0.0497908750356821,"transmembrane emp24 domain-containing protein 10-like","liver"
"LOC115140758",171.694610596652,0.203311707295263,0.0972563838118707,0.00124038495043551,0.0670100982937018,"tumor necrosis factor receptor superfamily member 1A-like, transcript variant X3","liver"
"LOC115112864",112.809569092862,0.203138307946548,0.0750185722610854,0.000598504339141622,0.0524348943476314,"casein kinase I, transcript variant X3","liver"
"LOCNA.1101",48.068698233484,0.202623076839268,0.110835285000178,0.000787059918908581,0.0562441821509167,NA,"liver"
"LOCNA.3313",398.110129019525,0.202605373048456,0.0940105851984691,0.00129243155440105,0.0670100982937018,NA,"liver"
"LOC115110806",662.366194763291,0.202492764903088,0.0935845065033198,0.00129729716842823,0.0670100982937018,"cytochrome c oxidase subunit NDUFA4-like","liver"
"LOC115105984",82.9916507740992,0.202451688620851,0.114037773295334,0.000612947755392078,0.0524348943476314,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8-like","liver"
"LOC115105093",52.0343433136211,0.201742418471987,0.0988475757691785,0.0013172308701109,0.0670100982937018,"cullin-2-like, transcript variant X2","liver"
"LOC115111365",91.1797224554729,0.201286809652914,0.101956145040486,0.00126498587420128,0.0670100982937018,"osteoclast-stimulating factor 1-like","liver"
"LOC115102635",163.755141995053,0.199651816733994,0.115221056385017,0.000612677198683964,0.0524348943476314,"keratin, type I cytoskeletal 18-like","liver"
"LOC115115084",129.996283159779,0.199623988065242,0.0878546107757937,0.00138374002167938,0.0676872164894276,"uncharacterized LOC115115084","liver"
"LOC115144429",75.7192612011235,0.199376645811791,0.0848346136269732,0.00128305159767287,0.0670100982937018,"vacuolar protein sorting-associated protein 26A-like","liver"
"LOC115106648",122.338210324329,0.19919686661246,0.0859942870339469,0.00134556930141676,0.0676244392011865,"ras-related protein Rab-5C, transcript variant X4","liver"
"LOCNA.2103",683.925896584146,0.19719645872544,0.115223595957723,0.000676464543682208,0.0537932227271795,NA,"liver"
"LOC115110534",167.652561641131,0.196328834630477,0.0871767045367786,0.00161956140840945,0.0743418187957702,"transmembrane protein 106B-like, transcript variant X4","liver"
"LOC115145882",67.8220315411759,0.196272684077377,0.0988632518718819,0.00171591188138856,0.0768067701095574,"MICOS complex subunit Mic10-like","liver"
"LOC115146361",491.230865527366,0.195893437943571,0.0908104560103032,0.00177198037177875,0.0773782773673894,"cytochrome c oxidase subunit 7A2, mitochondrial-like","liver"
"LOC115147101",65.6823138431096,0.195484019900356,0.10712379207051,0.00135344697657352,0.0676244392011865,"dolichol phosphate-mannose biosynthesis regulatory protein-like, transcript variant X2","liver"
"LOCNA.729",142.98283190015,0.194473487671831,0.11204201215858,0.00101989124202362,0.0632780873897293,NA,"liver"
"LOC115101480",137.094698707325,0.194422042947499,0.0962530918272803,0.00193388729942221,0.0796127610147656,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2-like","liver"
"LOC115128695",120.786028850858,0.194212731858963,0.0856855366828267,0.00173945523708325,0.0768067701095574,"cytochrome b-c1 complex subunit 7-like","liver"
"LOC115132815",158.184996508307,0.193946092109671,0.104183927543182,0.00165799951524628,0.0754924617990361,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial-like","liver"
"LOC115130477",169.720784417405,0.19376918792494,0.111006814192731,0.00114060721427115,0.0652607246374232,"lysozyme g-like","liver"
"LOC115110978",1606.54115977384,0.19318574610377,0.100905943026763,0.00190538661518742,0.0796127610147656,"cytochrome c oxidase subunit 7C, mitochondrial-like","liver"
"LOC115108282",448.938976710955,0.192013025610585,0.0930073746909591,0.00218984736898454,0.0864606870299768,"ATP synthase subunit delta, mitochondrial-like, transcript variant X1","liver"
"LOC115140820",44.8772531554541,0.19121894214515,0.119148744907124,0.000514333619570576,0.0524348943476314,"zinc finger MYM-type protein 1-like, transcript variant X1","liver"
"LOC115110483",230.400742276966,0.190785685230372,0.07544716775758,0.00129797524440449,0.0670100982937018,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6-like","liver"
"LOC115133349",187.487319482589,0.190342197401331,0.067175502047859,0.000651671382410816,0.052561951787021,"ER membrane protein complex subunit 4, transcript variant X2","liver"
"LOC115122299",289.917971707057,0.190206408634049,0.12697834166658,8.77156522313642e-05,0.0290814747469895,"mannose-binding protein C-like","liver"
"LOC115112854",260.988621443685,0.190130115804077,0.0808400786844341,0.00181349320731672,0.0773782773673894,"proteasome subunit beta type-1-B-like","liver"
"LOC115102205",485.663604983162,0.189568454859751,0.098930197779657,0.00235776719900559,0.0874718206443201,"60S ribosomal protein L22","liver"
"LOC115142782",62.9232902367079,0.189510951464471,0.106562692794615,0.00182086352976739,0.0773782773673894,"myosin regulatory light polypeptide 9","liver"
"LOC115138170",325.028728089755,0.189162220325633,0.0991897333259631,0.0023914266245787,0.0874718206443201,"ependymin-like","liver"
"LOC115131682",54.3220645629895,0.189040976322182,0.0992081535960268,0.00240421670949036,0.0874718206443201,"elongin-A-like","liver"
"LOC115138148",46.0042446110076,0.188350779274527,0.103892987870544,0.00216520289393234,0.0860896868953662,"Y-box-binding protein 2-A-like, transcript variant X3","liver"
"LOC115109312",200.968961036424,0.18815362420729,0.0777912804032957,0.00173916484775535,0.0768067701095574,"anamorsin, transcript variant X3","liver"
"LOC115102499",61.053872350021,0.187728007110239,0.093484110773481,0.0027037743741346,0.0922501561356199,"transcription initiation factor TFIID subunit 8-like","liver"
"LOC115108384",39.7953581305831,0.187446893220042,0.0900337086723077,0.00268647822756944,0.0922501561356199,"MOB kinase activator 3A","liver"
"LOC115109447",704.516091075761,0.186542830174371,0.110481990915669,0.00161836503347753,0.0743418187957702,"ADP-ribosylation factor 4-like","liver"
"LOC115142321",89.2864026483266,0.186274096727032,0.0994047433806825,0.00272529935168698,0.0922501561356199,"MAP kinase-activated protein kinase 2-like","liver"
"LOCNA.1183",121.315096438226,0.186258101670484,0.10898062254729,0.00182276140450988,0.0773782773673894,NA,"liver"
"LOC115103239",275.552708701141,0.185892465399864,0.0947076263151608,0.00294613303652298,0.0961495209491837,"ubiquitin-60S ribosomal protein L40-like","liver"
"LOC115138700",274.376762179229,0.185698626432436,0.0805141037916236,0.00227319023801429,0.0874718206443201,"signal recognition particle 54 kDa protein-like, transcript variant X1","liver"
"LOC115110214",169.6555699466,0.185662317106377,0.106885974279816,0.00212356600227321,0.0851112591503767,"nucleoside diphosphate kinase A-like","liver"
"LOC115101455",230.896022574008,0.185303349162851,0.0757971328309642,0.00181931553784511,0.0773782773673894,"ras-related protein Rab-1A-like","liver"
"LOC115109368",21560.2011986255,0.185117595413726,0.105333566224988,0.00235418239653754,0.0874718206443201,"metallothionein A","liver"
"LOC115101740",155.084673277335,0.185018967123658,0.0932301254472841,0.00308244006073333,0.0987738039056392,"succinate dehydrogenase cytochrome b560 subunit, mitochondrial-like, transcript variant X1","liver"
"LOC115111717",122.149748445696,0.184844134510448,0.0763106869955801,0.00192533383948298,0.0796127610147656,"ubiquitin recognition factor in ER-associated degradation protein 1","liver"
"LOCNA.1533",731.06682744857,0.184787656802022,0.103072953242758,0.00262569069167079,0.0920785692246787,NA,"liver"
"LOC115117859",68.5964228466853,0.184635921714935,0.0830820001629522,0.00265246596423836,0.0922501561356199,"protein kish-A-like","liver"
"LOCNA.1680",141.127740410038,0.184520015585156,0.0936146392712935,0.00315662500867357,0.0987738039056392,NA,"liver"
"LOC115103576",155.560057498132,0.184240282599091,0.120545754136292,0.000517085627282196,0.0524348943476314,"dispanin subfamily A member 2b-like","liver"
"LOCNA.655",94.898061111777,0.183843317907201,0.112874174716074,0.00147956386299672,0.0707933692413516,NA,"liver"
"LOCNA.97",1685.63512493942,0.183746910588376,0.0933593676435251,0.00327677821243156,0.0995647716513986,NA,"liver"
"LOC115133189",137.933537149447,0.183612942935644,0.0787821590147577,0.00235112071148792,0.0874718206443201,"short transmembrane mitochondrial protein 1","liver"
"LOC115103830",2671.48806013347,0.183254974084321,0.0838224771021856,0.00291726475818836,0.0957609117716945,"beta-2-glycoprotein 1-like","liver"
"LOCNA.1295",301.818280216943,0.182655518422694,0.100300106700795,0.00315417767122186,0.0987738039056392,NA,"liver"
"LOC115108144",42.695425668713,0.182650448978603,0.0864503499253223,0.00321898333663436,0.0987738039056392,"RNA 3'-terminal phosphate cyclase-like, transcript variant X2","liver"
"LOC115108166",133.825655850166,0.182280330525743,0.0865716251833049,0.00328769644626204,0.0995647716513986,"membralin-like, transcript variant X3","liver"
"LOC115110327",146.12802801956,0.182227270609783,0.093673836737443,0.00352202116657916,0.102308304400293,"ubiquitin domain-containing protein UBFD1-like, transcript variant X3","liver"
"LOC115104936",92.4194988837223,0.181676051257565,0.093883038048244,0.00361355971479765,0.103369826271606,"mitochondrial fission regulator 1-like","liver"
"LOC115141895",52.4232291595452,0.181623651951889,0.0992380359654902,0.00339192271228072,0.101326961024005,"vasodilator-stimulated phosphoprotein-like, transcript variant X2","liver"
"LOC115133149",192.120380426121,0.181483676101816,0.0907988461185029,0.00362508423694263,0.103369826271606,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5-like","liver"
"LOC115130345",41.4577730260986,0.181250069272292,0.0845227006235963,0.00329766423995953,0.0995647716513986,"ATP-binding cassette sub-family F member 2","liver"
"LOC115120267",460.941061721967,0.181235655692488,0.086121380319545,0.00343129340581088,0.101594801820602,"transitional endoplasmic reticulum ATPase-like","liver"
"LOC115115591",159.659982995134,0.181086092429024,0.118789409980496,0.000784378204723866,0.0562441821509167,"dispanin subfamily A member 2b-like","liver"
"LOCNA.2076",50.1634035257091,0.180712071637279,0.111275306478537,0.00194590170386781,0.0796127610147656,NA,"liver"
"LOC115116667",88.4393854548743,0.180154401734601,0.0949004617282612,0.00386305943275821,0.105366345687695,"proteasome subunit alpha type-1-like","liver"
"LOCNA.4051",65.7938087984022,0.180131121791423,0.0846799092259465,0.00350439361066837,0.102308304400293,NA,"liver"
"LOC115129427",1188.89348656547,0.179846793869372,0.0972641949598303,0.00381848041648208,0.105366345687695,"ADP/ATP translocase 2-like","liver"
"LOC115137610",60.5012822499813,0.179792049154686,0.0966821547923471,0.00385974712952295,0.105366345687695,"dehydrogenase/reductase SDR family member 11-like","liver"
"LOCNA.2899",40.6520178902742,0.17975676442132,0.112937378227383,0.00174127994580647,0.0768067701095574,NA,"liver"
"LOC115132503",278.287297908528,0.179708240762772,0.0957852805639922,0.00391516616238792,0.105750221684418,"myosin light polypeptide 6-like","liver"
"LOC115137284",59.2153474599522,0.179389542556053,0.0924217652595082,0.00403402123483415,0.10692997132335,"LON peptidase N-terminal domain and RING finger protein 1-like, transcript variant X1","liver"
"LOCNA.2370",2183.90522234269,0.178066306936432,0.0908246732381693,0.00427333553601953,0.107371334663571,NA,"liver"
"LOC115111499",331.406302592937,0.177689313506185,0.0917142054099958,0.00436728749292848,0.108269851319413,"C-type lectin domain family 4 member E-like","liver"
"LOCNA.957",43.6297492450123,0.177634469856522,0.10250664623363,0.0036989892632379,0.103902952140503,NA,"liver"
"LOC115143646",228.346945069676,0.177577331055876,0.0903939407384013,0.00436248536852591,0.108269851319413,"cytochrome c oxidase subunit 6C-1","liver"
"LOC115137319",179.814275421959,0.177250346845563,0.072732919809665,0.00235785648609174,0.0874718206443201,"acid ceramidase-like","liver"
"LOC115114211",842.194092606941,0.177129514619431,0.102198576299821,0.00382502424326788,0.105366345687695,"40S ribosomal protein S28","liver"
"LOC115106440",50.9817645959117,0.176688935063387,0.0853149291391097,0.00422667129533926,0.107371334663571,"ADP-ribosylation factor 1","liver"
"LOC115133187",275.556666573045,0.176680909946486,0.108848466646302,0.00278128877027544,0.0923574532301717,"aldo-keto reductase family 1 member B1-like","liver"
"LOC115140916",136.535574630642,0.176202016519345,0.0716129496705023,0.00231464318040068,0.0874718206443201,"RWD domain-containing protein 1-like, transcript variant X1","liver"
"LOC115112011",89.0809190368425,0.176163119340914,0.0841152894267538,0.00421383896159518,0.107371334663571,"serine/threonine-protein phosphatase 2A catalytic subunit beta isoform-like","liver"
"LOC115102139",713.10469079888,0.176017641372644,0.102321431550845,0.00400241368912367,0.10692997132335,"nascent polypeptide-associated complex subunit alpha-like, transcript variant X1","liver"
"LOC115102966",941.166681436714,0.175991980052826,0.0989114278670399,0.00441855479713515,0.108269851319413,"CCAAT/enhancer-binding protein delta-like","liver"
"LOC115112959",335.047571698218,0.175750092312475,0.107375529570694,0.00318524352826183,0.0987738039056392,"cell cycle control protein 50C-like","liver"
"LOC115140224",52.7166843119531,0.175379437657375,0.0964747249196318,0.00474384521055692,0.112065899827633,"ran-specific GTPase-activating protein-like, transcript variant X1","liver"
"LOC115113675",1433.04796335557,0.175221838394763,0.0912254225601698,0.00490028549506758,0.1133893930539,"cytochrome c oxidase subunit 4 isoform 1, mitochondrial","liver"
"LOCNA.3763",42.9962955828453,0.175150699126652,0.110598721111517,0.00260215937622532,0.0918236989885509,NA,"liver"
"LOC115132550",120.331132873945,0.174944934255124,0.0981073513557912,0.00471116785136337,0.111865573815839,"ATP synthase F(0) complex subunit B1, mitochondrial-like","liver"
"LOC115113672",258.928134659453,0.174919358192629,0.0921435272159027,0.00498017678876281,0.113402271416958,"probable ribosome biogenesis protein RLP24","liver"
"LOC115145863",79.9568680641811,0.174911808892778,0.0944062095869089,0.00494854070269249,0.113402271416958,"acid ceramidase-like","liver"
"LOC115132353",41.6842298746211,0.174693872847892,0.0858486567223894,0.00471555199577927,0.111865573815839,"YTH domain-containing family protein 1-like, transcript variant X1","liver"
"LOC115108195",138.193891781901,0.174687892857445,0.0690522958214039,0.00207453304429094,0.084264845813429,"NADH-quinone oxidoreductase subunit B-like","liver"
"LOC115102020",114.230862607735,0.174579410384581,0.0977509221364297,0.00482206615290216,0.112590705889937,"40S ribosomal protein S23","liver"
"LOCNA.722",43.5841704263918,0.174492873064413,0.0950203551938714,0.0050213406013784,0.113857385684267,NA,"liver"
"LOC115131311",529.424924376496,0.174391211861689,0.0787589330744663,0.00383568331877089,0.105366345687695,"26S proteasome complex subunit SEM1-like","liver"
"LOC115135501",127.073379824732,0.173741099217379,0.089631033963367,0.00520652681937585,0.116147836617255,"ras-related protein Rab-1B-like","liver"
"LOC115141548",123.209165585089,0.173515418427377,0.112213049599863,0.00241686220696315,0.0874718206443201,"flavin reductase (NADPH)-like, transcript variant X2","liver"
"LOC115108511",109.62139808212,0.173290343392291,0.082886392998352,0.00470111308407428,0.111865573815839,"F-box/LRR-repeat protein 5","liver"
"LOC115130323",210.384400225427,0.172693982142875,0.08732989147537,0.00533036523146557,0.117502704619289,"MOB-like protein phocein, transcript variant X5","liver"
"LOC115141504",160.460505467492,0.172584204250305,0.0826941576993482,0.00484220793446077,0.112590705889937,"coatomer subunit delta-like","liver"
"LOC115129029",66.222080311856,0.172275897629269,0.102632955015183,0.00467120751345394,0.111865573815839,"thioredoxin-like protein 4A","liver"
"LOCNA.147",70.1442856690546,0.171893605043278,0.0751573902105118,0.00367436093932622,0.103727209317179,NA,"liver"
"LOC115102776",166.245179856961,0.17187152051583,0.0824511532690182,0.00498118372500986,0.113402271416958,"NEDD8-like","liver"
"LOC115104582",127.587772136366,0.171504695321294,0.0866987080429759,0.0055877913121695,0.121809535708529,"proteasome maturation protein-like","liver"
"LOC115144160",50.8693754162633,0.171160905851951,0.113567720834196,0.00231990285097152,0.0874718206443201,"protein Tob1-like","liver"
"LOC115111930",244.820098305034,0.17082778663035,0.0884248777564157,0.00590738594276024,0.125860758614431,"histone H2A.V","liver"
"LOCNA.2939",66.2036932223502,0.170811607065075,0.0917667502834482,0.00602782897239151,0.126590076225118,NA,"liver"
"LOC115135239",110.486731010294,0.170493422007083,0.0883913954804954,0.0059991056173285,0.126590076225118,"cytochrome c oxidase subunit 7A-related protein, mitochondrial","liver"
"LOC115112233",216.219266478795,0.170490853395452,0.0967368348379619,0.00590111809575267,0.125860758614431,"26S proteasome non-ATPase regulatory subunit 7","liver"
"LOCNA.2724",428.45153591816,0.170387782204386,0.0910376544226165,0.0061392949235278,0.12743551153764,NA,"liver"
"LOC115131932",57.0410436705615,0.169929206654939,0.0924901797737728,0.00627553826810039,0.129312733801806,"poly(rC)-binding protein 2, transcript variant X1","liver"
"LOC115110057",3360.3129211003,0.169916858796087,0.118817169212406,0.00116646202680761,0.0658584460335578,"ferritin, middle subunit-like","liver"
"LOC115113623",192.360911133868,0.168961708742927,0.0983270587569791,0.00613749826998222,0.12743551153764,"cytochrome c oxidase subunit 5A, mitochondrial-like","liver"
"LOC115132293",49.4328410319146,0.168917328112887,0.0757961374810281,0.00444892056431169,0.108269851319413,"diphosphoinositol polyphosphate phosphohydrolase 1-like, transcript variant X2","liver"
"LOC115103192",66.905700812383,0.168861401985403,0.105191034654126,0.00484582740546488,0.112590705889937,"transmembrane protein 56-B-like, transcript variant X2","liver"
"LOC115119183",101.811365475874,0.168803248952367,0.103628742392256,0.00522521262854813,0.116147836617255,"hydroxyacylglutathione hydrolase, mitochondrial-like","liver"
"LOC115129047",1248.20611560568,0.168696759694068,0.0956878465668895,0.00649099203517984,0.129885231245969,"60S ribosomal protein L14-like","liver"
"LOC115140267",46.9194572876575,0.168392211496389,0.0853882212121671,0.00633565754198248,0.129820117443892,"TM2 domain-containing protein 2-like","liver"
"LOCNA.4223",741.667723792834,0.168374407553197,0.0949456104038877,0.00664023543407901,0.131086605807028,NA,"liver"
"LOC115113529",177.024077061559,0.167996500729108,0.0732766433665837,0.0040734155182088,0.10722439868431,"dnaJ homolog subfamily A member 2","liver"
"LOC115106326",265.161668700201,0.167769191607788,0.0850051204257652,0.00647814527664167,0.129885231245969,"eukaryotic translation initiation factor 3 subunit E","liver"
"LOCNA.1676",106.345275197893,0.167675279372857,0.108507810952169,0.00418272051819562,0.107371334663571,NA,"liver"
"LOC115144376",328.080197415305,0.167670398984136,0.102922967638857,0.0056523155801584,0.12274220679067,"cytochrome c oxidase assembly protein COX14 homolog","liver"
"LOC115106415",338.497566742022,0.167644341958918,0.108213431015132,0.00427384626589252,0.107371334663571,"zinc transporter ZIP11-like, transcript variant X2","liver"
